month,day,hour,minute,second,moisture0,moisture1,moisture2,moisture3
3,9,2,31,49,0.18,0.28,0.52,0.1
3,9,2,32,49,0.18,0.27,0.52,0.09
3,9,2,33,49,0.18,0.34,0.52,0.09
3,9,2,34,49,0.2,0.39,0.52,0.1
3,9,2,35,49,0.18,0.41,0.52,0.09
3,9,2,36,49,0.18,0.41,0.52,0.09
3,9,2,37,49,0.18,0.38,0.52,0.09
3,9,2,38,49,0.18,0.37,0.52,0.09
3,9,2,39,49,0.18,0.37,0.52,0.09
3,9,2,40,49,0.18,0.37,0.52,0.09
3,9,2,41,49,0.18,0.38,0.52,0.09
3,9,2,42,49,0.18,0.37,0.52,0.09
3,9,2,43,49,0.18,0.37,0.52,0.09
3,9,2,44,49,0.18,0.37,0.52,0.11
3,9,2,45,49,0.18,0.37,0.52,0.09
3,9,2,46,49,0.18,0.25,0.52,0.09
3,9,2,47,49,0.18,0.25,0.52,0.09
3,9,2,48,49,0.17,0.25,0.52,0.09
3,9,2,49,49,0.17,0.25,0.52,0.1
3,9,2,50,49,0.17,0.25,0.52,0.09
3,9,2,51,50,0.17,0.25,0.52,0.09
3,9,2,52,50,0.17,0.25,0.52,0.09
3,9,2,53,50,0.17,0.25,0.52,0.09
3,9,2,54,50,0.17,0.25,0.52,0.09
3,9,2,55,50,0.17,0.25,0.52,0.09
3,9,2,56,50,0.17,0.25,0.54,0.1
3,9,2,57,50,0.17,0.24,0.54,0.11
3,9,2,58,50,0.17,0.24,0.54,0.12
3,9,2,59,50,0.17,0.29,0.54,0.13
3,9,3,0,50,0.17,0.28,0.54,0.13
3,9,3,1,50,0.17,0.25,0.54,0.13
3,9,3,2,50,0.18,0.25,0.54,0.13
3,9,3,3,50,0.18,0.25,0.54,0.13
3,9,3,4,50,0.18,0.25,0.54,0.13
3,9,3,5,50,0.18,0.25,0.54,0.16
3,9,3,6,50,0.18,0.25,0.53,0.15
3,9,3,7,50,0.18,0.25,0.53,0.14
3,9,3,8,50,0.18,0.25,0.53,0.13
3,9,3,9,50,0.18,0.25,0.53,0.12
3,9,3,10,50,0.18,0.25,0.53,0.12
3,9,3,11,51,0.18,0.25,0.53,0.11
3,9,3,12,51,0.18,0.25,0.53,0.11
3,9,3,13,51,0.18,0.24,0.53,0.11
3,9,3,14,51,0.18,0.24,0.53,0.11
3,9,3,15,51,0.18,0.24,0.53,0.1
3,9,3,16,51,0.19,0.27,0.52,0.11
3,9,3,17,51,0.18,0.28,0.53,0.09
3,9,3,18,51,0.18,0.28,0.53,0.09
3,9,3,19,51,0.18,0.3,0.52,0.09
3,9,3,20,51,0.18,0.31,0.52,0.09
3,9,3,21,51,0.17,0.31,0.52,0.09
3,9,3,22,51,0.18,0.32,0.52,0.09
3,9,3,23,51,0.18,0.34,0.52,0.09
3,9,3,24,51,0.17,0.33,0.51,0.09
3,9,3,25,51,0.18,0.33,0.51,0.09
3,9,3,26,51,0.18,0.33,0.52,0.11
3,9,3,27,51,0.17,0.34,0.51,0.09
3,9,3,28,51,0.17,0.34,0.51,0.09
3,9,3,29,51,0.17,0.35,0.51,0.08
3,9,3,30,51,0.17,0.34,0.51,0.09
3,9,3,31,52,0.17,0.34,0.5,0.09
3,9,3,32,52,0.17,0.35,0.51,0.09
3,9,3,33,52,0.17,0.34,0.51,0.09
3,9,3,34,52,0.17,0.35,0.51,0.09
3,9,3,35,52,0.18,0.35,0.5,0.08
3,9,3,36,52,0.18,0.35,0.5,0.08
3,9,3,37,52,0.18,0.36,0.5,0.09
3,9,3,38,52,0.18,0.35,0.5,0.09
3,9,3,39,52,0.18,0.36,0.5,0.09
3,9,3,40,52,0.18,0.39,0.5,0.09
3,9,3,41,52,0.18,0.38,0.5,0.09
3,9,3,42,52,0.18,0.35,0.5,0.09
3,9,3,43,52,0.18,0.35,0.5,0.1
3,9,3,44,52,0.18,0.35,0.5,0.12
3,9,3,45,52,0.18,0.36,0.5,0.12
3,9,3,46,52,0.18,0.34,0.5,0.12
3,9,3,47,52,0.17,0.38,0.5,0.14
3,9,3,48,52,0.18,0.36,0.5,0.12
3,9,3,49,52,0.18,0.35,0.5,0.12
3,9,3,50,52,0.18,0.35,0.5,0.12
3,9,3,51,53,0.18,0.33,0.5,0.13
3,9,3,52,53,0.18,0.33,0.49,0.12
3,9,3,53,53,0.18,0.34,0.49,0.12
3,9,3,54,53,0.18,0.35,0.49,0.12
3,9,3,55,53,0.18,0.35,0.49,0.11
3,9,3,56,53,0.18,0.37,0.49,0.11
3,9,3,57,53,0.18,0.36,0.49,0.11
3,9,3,58,53,0.18,0.37,0.49,0.11
3,9,3,59,53,0.18,0.36,0.49,0.11
3,9,4,0,53,0.18,0.37,0.49,0.11
3,9,4,1,53,0.18,0.37,0.49,0.1
3,9,4,2,53,0.18,0.36,0.49,0.1
3,9,4,3,53,0.18,0.38,0.49,0.1
3,9,4,4,53,0.18,0.36,0.49,0.09
3,9,4,5,53,0.18,0.37,0.49,0.09
3,9,4,6,53,0.18,0.36,0.48,0.1
3,9,4,7,53,0.18,0.37,0.49,0.09
3,9,4,8,53,0.18,0.35,0.49,0.11
3,9,4,9,53,0.18,0.37,0.48,0.09
3,9,4,10,53,0.18,0.38,0.48,0.09
3,9,4,11,54,0.18,0.37,0.48,0.09
3,9,4,12,54,0.18,0.36,0.48,0.09
3,9,4,13,54,0.18,0.35,0.48,0.08
3,9,4,14,54,0.18,0.29,0.48,0.08
3,9,4,15,54,0.18,0.32,0.48,0.09
3,9,4,16,54,0.17,0.32,0.48,0.09
3,9,4,17,54,0.17,0.32,0.48,0.09
3,9,4,18,54,0.18,0.31,0.47,0.09
3,9,4,19,54,0.17,0.31,0.47,0.09
3,9,4,20,54,0.17,0.31,0.47,0.09
3,9,4,21,54,0.17,0.31,0.47,0.09
3,9,4,22,54,0.17,0.31,0.47,0.09
3,9,4,23,54,0.17,0.32,0.47,0.09
3,9,4,24,54,0.17,0.32,0.47,0.09
3,9,4,25,54,0.17,0.32,0.47,0.09
3,9,4,26,54,0.17,0.32,0.47,0.1
3,9,4,27,54,0.17,0.33,0.46,0.09
3,9,4,28,54,0.17,0.33,0.46,0.09
3,9,4,29,54,0.17,0.36,0.47,0.11
3,9,4,30,54,0.18,0.35,0.46,0.1
3,9,4,31,55,0.17,0.37,0.46,0.1
3,9,4,32,55,0.17,0.38,0.46,0.1
3,9,4,33,55,0.18,0.38,0.46,0.12
3,9,4,34,55,0.18,0.37,0.46,0.13
3,9,4,35,55,0.17,0.38,0.47,0.13
3,9,4,36,55,0.18,0.38,0.47,0.13
3,9,4,37,55,0.18,0.38,0.48,0.13
3,9,4,38,55,0.18,0.38,0.47,0.13
3,9,4,39,55,0.18,0.39,0.47,0.13
3,9,4,40,55,0.17,0.39,0.48,0.13
3,9,4,41,55,0.17,0.39,0.47,0.12
3,9,4,42,55,0.18,0.39,0.47,0.12
3,9,4,43,55,0.18,0.4,0.47,0.12
3,9,4,44,55,0.17,0.41,0.47,0.12
3,9,4,45,55,0.17,0.41,0.47,0.12
3,9,4,46,55,0.17,0.4,0.47,0.11
3,9,4,47,55,0.18,0.53,0.47,0.11
3,9,4,48,55,0.17,0.52,0.47,0.11
3,9,4,49,55,0.17,0.54,0.48,0.12
3,9,4,50,55,0.21,0.53,0.48,0.13
3,9,4,51,56,0.17,0.54,0.47,0.11
3,9,4,52,56,0.18,0.54,0.47,0.11
3,9,4,53,56,0.18,0.53,0.47,0.1
3,9,4,54,56,0.17,0.51,0.48,0.1
3,9,4,55,56,0.17,0.42,0.47,0.09
3,9,4,56,56,0.17,0.4,0.47,0.09
3,9,4,57,56,0.17,0.38,0.47,0.09
3,9,4,58,56,0.17,0.39,0.47,0.1
3,9,4,59,56,0.17,0.41,0.47,0.1
3,9,5,0,56,0.17,0.45,0.47,0.09
3,9,5,1,56,0.17,0.44,0.47,0.09
3,9,5,2,56,0.17,0.39,0.47,0.09
3,9,5,3,56,0.17,0.4,0.47,0.09
3,9,5,4,56,0.18,0.38,0.47,0.09
3,9,5,5,56,0.18,0.35,0.47,0.09
3,9,5,6,56,0.18,0.31,0.47,0.09
3,9,5,7,56,0.18,0.3,0.47,0.08
3,9,5,8,56,0.18,0.3,0.47,0.09
3,9,5,9,56,0.18,0.3,0.47,0.09
3,9,5,10,56,0.18,0.3,0.47,0.09
3,9,5,11,56,0.18,0.33,0.47,0.11
3,9,5,12,57,0.18,0.5,0.47,0.09
3,9,5,13,57,0.18,0.52,0.48,0.09
3,9,5,14,57,0.18,0.54,0.47,0.1
3,9,5,15,57,0.18,0.55,0.47,0.12
3,9,5,16,57,0.18,0.53,0.47,0.13
3,9,5,17,57,0.18,0.5,0.47,0.13
3,9,5,18,57,0.18,0.44,0.47,0.13
3,9,5,19,57,0.18,0.43,0.47,0.12
3,9,5,20,57,0.18,0.43,0.47,0.12
3,9,5,21,57,0.18,0.43,0.47,0.12
3,9,5,22,57,0.18,0.44,0.47,0.12
3,9,5,23,57,0.18,0.42,0.47,0.12
3,9,5,24,57,0.18,0.52,0.47,0.12
3,9,5,25,57,0.18,0.54,0.47,0.12
3,9,5,26,57,0.18,0.55,0.47,0.11
3,9,5,27,57,0.18,0.55,0.47,0.11
3,9,5,28,57,0.17,0.48,0.47,0.11
3,9,5,29,57,0.17,0.41,0.47,0.11
3,9,5,30,57,0.17,0.32,0.47,0.1
3,9,5,31,57,0.17,0.32,0.47,0.1
3,9,5,32,58,0.21,0.33,0.47,0.12
3,9,5,33,58,0.17,0.31,0.47,0.1
3,9,5,34,58,0.17,0.31,0.47,0.1
3,9,5,35,58,0.17,0.31,0.47,0.1
3,9,5,36,58,0.17,0.31,0.47,0.09
3,9,5,37,58,0.17,0.31,0.47,0.09
3,9,5,38,58,0.17,0.31,0.47,0.09
3,9,5,39,58,0.17,0.31,0.47,0.09
3,9,5,40,58,0.18,0.31,0.47,0.09
3,9,5,41,58,0.18,0.31,0.47,0.09
3,9,5,42,58,0.18,0.31,0.47,0.09
3,9,5,43,58,0.18,0.3,0.46,0.09
3,9,5,44,58,0.18,0.3,0.46,0.09
3,9,5,45,58,0.18,0.31,0.47,0.09
3,9,5,46,58,0.18,0.3,0.46,0.09
3,9,5,47,58,0.17,0.31,0.47,0.09
3,9,5,48,58,0.17,0.3,0.47,0.09
3,9,5,49,58,0.17,0.3,0.46,0.09
3,9,5,50,58,0.18,0.3,0.47,0.09
3,9,5,51,58,0.18,0.3,0.46,0.1
3,9,5,52,59,0.18,0.31,0.46,0.1
3,9,5,53,59,0.2,0.32,0.46,0.11
3,9,5,54,59,0.17,0.3,0.46,0.1
3,9,5,55,59,0.17,0.31,0.46,0.1
3,9,5,56,59,0.17,0.31,0.46,0.11
3,9,5,57,59,0.17,0.31,0.46,0.12
3,9,5,58,59,0.17,0.31,0.46,0.12
3,9,5,59,59,0.17,0.3,0.46,0.12
3,9,6,0,59,0.17,0.3,0.46,0.12
3,9,6,1,59,0.17,0.3,0.46,0.12
3,9,6,2,59,0.17,0.3,0.46,0.11
3,9,6,3,59,0.17,0.3,0.46,0.11
3,9,6,4,59,0.17,0.3,0.46,0.11
3,9,6,5,59,0.17,0.3,0.46,0.12
3,9,6,6,59,0.17,0.3,0.46,0.11
3,9,6,7,59,0.17,0.3,0.46,0.11
3,9,6,8,59,0.18,0.3,0.46,0.11
3,9,6,9,59,0.18,0.3,0.46,0.11
3,9,6,10,59,0.18,0.3,0.46,0.11
3,9,6,11,59,0.18,0.3,0.46,0.1
3,9,6,13,0,0.18,0.3,0.46,0.1
3,9,6,14,0,0.18,0.31,0.46,0.1
3,9,6,15,0,0.18,0.33,0.46,0.12
3,9,6,16,0,0.18,0.31,0.46,0.1
3,9,6,17,0,0.18,0.31,0.46,0.09
3,9,6,18,0,0.18,0.3,0.46,0.09
3,9,6,19,0,0.18,0.3,0.46,0.09
3,9,6,20,0,0.18,0.3,0.46,0.09
3,9,6,21,0,0.18,0.31,0.46,0.09
3,9,6,22,0,0.18,0.31,0.46,0.09
3,9,6,23,0,0.18,0.31,0.46,0.09
3,9,6,24,0,0.18,0.31,0.46,0.09
3,9,6,25,0,0.18,0.45,0.46,0.09
3,9,6,26,0,0.2,0.53,0.46,0.1
3,9,6,27,0,0.18,0.56,0.46,0.1
3,9,6,28,0,0.18,0.55,0.46,0.09
3,9,6,29,0,0.18,0.55,0.46,0.09
3,9,6,30,0,0.18,0.56,0.46,0.09
3,9,6,31,0,0.18,0.56,0.46,0.09
3,9,6,32,0,0.18,0.61,0.46,0.1
3,9,6,33,1,0.18,0.59,0.46,0.1
3,9,6,34,1,0.18,0.59,0.46,0.11
3,9,6,35,1,0.18,0.58,0.46,0.12
3,9,6,36,1,0.18,0.56,0.46,0.12
3,9,6,37,1,0.18,0.57,0.46,0.13
3,9,6,38,1,0.18,0.57,0.46,0.12
3,9,6,39,1,0.18,0.54,0.46,0.12
3,9,6,40,1,0.18,0.52,0.46,0.12
3,9,6,41,1,0.18,0.55,0.46,0.12
3,9,6,42,1,0.18,0.55,0.46,0.12
3,9,6,43,1,0.18,0.54,0.46,0.12
3,9,6,44,1,0.17,0.48,0.46,0.12
3,9,6,45,1,0.17,0.47,0.45,0.12
3,9,6,46,1,0.18,0.45,0.45,0.12
3,9,6,47,1,0.17,0.37,0.46,0.13
3,9,6,48,1,0.17,0.33,0.45,0.11
3,9,6,49,1,0.17,0.33,0.46,0.11
3,9,6,50,1,0.18,0.33,0.46,0.11
3,9,6,51,1,0.17,0.33,0.46,0.11
3,9,6,52,1,0.17,0.33,0.46,0.11
3,9,6,53,2,0.18,0.33,0.46,0.1
3,9,6,54,2,0.18,0.33,0.46,0.1
3,9,6,55,2,0.17,0.33,0.46,0.1
3,9,6,56,2,0.17,0.33,0.46,0.09
3,9,6,57,2,0.17,0.33,0.46,0.09
3,9,6,58,2,0.19,0.5,0.46,0.1
3,9,6,59,2,0.18,0.54,0.46,0.09
3,9,7,0,2,0.18,0.61,0.46,0.09
3,9,7,1,2,0.18,0.54,0.46,0.09
3,9,7,2,2,0.18,0.58,0.46,0.09
3,9,7,3,2,0.18,0.57,0.46,0.09
3,9,7,4,2,0.18,0.58,0.46,0.09
3,9,7,5,2,0.18,0.57,0.46,0.09
3,9,7,6,2,0.18,0.57,0.46,0.09
3,9,7,7,2,0.18,0.61,0.46,0.09
3,9,7,8,2,0.18,0.6,0.46,0.09
3,9,7,9,2,0.18,0.6,0.46,0.09
3,9,7,10,2,0.18,0.62,0.47,0.09
3,9,7,11,2,0.18,0.62,0.46,0.09
3,9,7,12,2,0.18,0.61,0.46,0.09
3,9,7,13,3,0.18,0.62,0.46,0.09
3,9,7,14,3,0.18,0.62,0.46,0.09
3,9,7,15,3,0.18,0.62,0.46,0.09
3,9,7,16,3,0.18,0.6,0.47,0.09
3,9,7,17,3,0.18,0.6,0.47,0.09
3,9,7,18,3,0.18,0.58,0.47,0.09
3,9,7,19,3,0.18,0.59,0.47,0.12
3,9,7,20,3,0.18,0.58,0.47,0.09
3,9,7,21,3,0.18,0.55,0.46,0.1
3,9,7,22,3,0.18,0.55,0.46,0.09
3,9,7,23,3,0.18,0.53,0.46,0.1
3,9,7,24,3,0.18,0.5,0.46,0.13
3,9,7,25,3,0.18,0.5,0.46,0.13
3,9,7,26,3,0.18,0.43,0.46,0.13
3,9,7,27,3,0.18,0.45,0.46,0.13
3,9,7,28,3,0.18,0.42,0.46,0.13
3,9,7,29,3,0.18,0.41,0.46,0.13
3,9,7,30,3,0.21,0.37,0.46,0.14
3,9,7,31,3,0.18,0.4,0.46,0.12
3,9,7,32,3,0.18,0.45,0.46,0.12
3,9,7,33,4,0.18,0.43,0.46,0.12
3,9,7,34,4,0.18,0.4,0.46,0.12
3,9,7,35,4,0.18,0.4,0.46,0.12
3,9,7,36,4,0.18,0.39,0.46,0.11
3,9,7,37,4,0.18,0.33,0.46,0.11
3,9,7,38,4,0.18,0.33,0.46,0.11
3,9,7,39,4,0.18,0.33,0.46,0.11
3,9,7,40,4,0.18,0.33,0.46,0.11
3,9,7,41,4,0.18,0.33,0.46,0.11
3,9,7,42,4,0.18,0.33,0.46,0.11
3,9,7,43,4,0.18,0.33,0.46,0.11
3,9,7,44,4,0.18,0.33,0.46,0.1
3,9,7,45,4,0.18,0.33,0.46,0.1
3,9,7,46,4,0.2,0.34,0.47,0.12
3,9,7,47,4,0.19,0.33,0.47,0.12
3,9,7,48,4,0.19,0.33,0.47,0.11
3,9,7,49,4,0.19,0.33,0.47,0.11
3,9,7,50,4,0.19,0.33,0.47,0.11
3,9,7,51,4,0.18,0.33,0.47,0.16
3,9,7,52,5,0.18,0.33,0.47,0.11
3,9,7,53,5,0.18,0.33,0.47,0.11
3,9,7,54,5,0.18,0.33,0.47,0.11
3,9,7,55,5,0.18,0.33,0.47,0.11
3,9,7,56,5,0.18,0.33,0.47,0.11
3,9,7,57,5,0.18,0.33,0.47,0.11
3,9,7,58,5,0.18,0.33,0.47,0.11
3,9,7,59,5,0.18,0.43,0.47,0.11
3,9,8,0,5,0.18,0.44,0.47,0.11
3,9,8,1,5,0.18,0.44,0.47,0.1
3,9,8,2,5,0.24,0.42,0.47,0.13
3,9,8,3,5,0.18,0.39,0.47,0.11
3,9,8,4,5,0.18,0.38,0.47,0.11
3,9,8,5,5,0.18,0.37,0.47,0.11
3,9,8,6,5,0.18,0.38,0.47,0.11
3,9,8,7,5,0.18,0.38,0.47,0.11
3,9,8,8,5,0.18,0.37,0.47,0.11
3,9,8,9,5,0.18,0.36,0.47,0.11
3,9,8,10,5,0.18,0.32,0.47,0.11
3,9,8,11,5,0.18,0.32,0.46,0.11
3,9,8,12,5,0.18,0.32,0.47,0.13
3,9,8,13,6,0.21,0.33,0.47,0.15
3,9,8,14,6,0.18,0.32,0.47,0.14
3,9,8,15,6,0.18,0.32,0.47,0.14
3,9,8,16,6,0.18,0.32,0.47,0.14
3,9,8,17,6,0.18,0.32,0.47,0.15
3,9,8,18,6,0.18,0.31,0.47,0.15
3,9,8,19,6,0.18,0.31,0.47,0.15
3,9,8,20,6,0.18,0.31,0.47,0.15
3,9,8,21,6,0.18,0.32,0.46,0.14
3,9,8,22,6,0.18,0.32,0.47,0.14
3,9,8,23,6,0.18,0.32,0.47,0.13
3,9,8,24,6,0.18,0.32,0.47,0.13
3,9,8,25,6,0.18,0.31,0.47,0.13
3,9,8,26,6,0.18,0.32,0.47,0.13
3,9,8,27,6,0.18,0.32,0.47,0.13
3,9,8,28,6,0.18,0.32,0.47,0.13
3,9,8,29,6,0.18,0.32,0.47,0.12
3,9,8,30,6,0.18,0.34,0.47,0.12
3,9,8,31,6,0.18,0.32,0.47,0.12
3,9,8,32,6,0.18,0.31,0.47,0.12
3,9,8,33,7,0.18,0.31,0.47,0.12
3,9,8,34,7,0.18,0.31,0.49,0.16
3,9,8,35,7,0.18,0.31,0.47,0.12
3,9,8,36,7,0.18,0.31,0.47,0.12
3,9,8,37,7,0.18,0.32,0.47,0.12
3,9,8,38,7,0.18,0.32,0.47,0.12
3,9,8,39,7,0.18,0.32,0.47,0.12
3,9,8,40,7,0.18,0.32,0.47,0.12
3,9,8,41,7,0.18,0.32,0.47,0.12
3,9,8,42,7,0.18,0.32,0.47,0.11
3,9,8,43,7,0.18,0.32,0.47,0.11
3,9,8,44,7,0.18,0.32,0.47,0.11
3,9,8,45,7,0.22,0.33,0.47,0.13
3,9,8,46,7,0.19,0.32,0.47,0.11
3,9,8,47,7,0.18,0.32,0.47,0.11
3,9,8,48,7,0.18,0.32,0.47,0.11
3,9,8,49,7,0.18,0.32,0.47,0.11
3,9,8,50,7,0.18,0.32,0.47,0.11
3,9,8,51,7,0.18,0.32,0.47,0.11
3,9,8,52,7,0.18,0.32,0.47,0.11
3,9,8,53,8,0.18,0.32,0.47,0.11
3,9,8,54,8,0.18,0.32,0.47,0.11
3,9,8,55,8,0.18,0.32,0.47,0.11
3,9,8,56,8,0.18,0.32,0.47,0.1
3,9,8,57,8,0.18,0.32,0.47,0.1
3,9,8,58,8,0.19,0.32,0.47,0.1
3,9,8,59,8,0.19,0.32,0.5,0.1
3,9,9,0,8,0.18,0.32,0.52,0.11
3,9,9,1,8,0.19,0.32,0.52,0.11
3,9,9,2,8,0.19,0.32,0.51,0.11
3,9,9,3,8,0.19,0.32,0.51,0.11
3,9,9,4,8,0.18,0.32,0.51,0.11
3,9,9,5,8,0.19,0.32,0.51,0.12
