month,day,hour,minute,second,moisture0,moisture1,moisture2,moisture3
3,7,14,21,0,0.29,0.34,0.5,0.1
3,7,14,22,0,0.29,0.35,0.5,0.1
3,7,14,23,0,0.29,0.35,0.5,0.11
3,7,14,24,0,0.29,0.35,0.5,0.12
3,7,14,25,0,0.29,0.35,0.5,0.14
3,7,14,26,0,0.29,0.35,0.5,0.15
3,7,14,27,0,0.29,0.35,0.5,0.15
3,7,14,28,0,0.29,0.36,0.5,0.15
3,7,14,29,0,0.29,0.36,0.5,0.14
3,7,14,30,0,0.29,0.36,0.5,0.14
3,7,14,31,0,0.29,0.36,0.5,0.14
3,7,14,32,0,0.29,0.36,0.5,0.13
3,7,14,33,1,0.31,0.38,0.5,0.14
3,7,14,34,1,0.29,0.37,0.5,0.13
3,7,14,35,1,0.29,0.38,0.5,0.12
3,7,14,36,1,0.29,0.38,0.5,0.12
3,7,14,37,1,0.29,0.37,0.5,0.11
3,7,14,38,1,0.29,0.38,0.5,0.11
3,7,14,39,1,0.29,0.38,0.5,0.11
3,7,14,40,1,0.29,0.38,0.5,0.11
3,7,14,41,1,0.29,0.37,0.5,0.1
3,7,14,42,1,0.29,0.38,0.5,0.1
3,7,14,43,1,0.29,0.38,0.5,0.1
3,7,14,44,1,0.29,0.38,0.5,0.1
3,7,14,45,1,0.29,0.38,0.5,0.1
3,7,14,46,1,0.29,0.38,0.5,0.1
3,7,14,47,1,0.29,0.38,0.5,0.1
3,7,14,48,1,0.29,0.37,0.5,0.1
3,7,14,49,1,0.29,0.38,0.5,0.1
3,7,14,50,1,0.28,0.38,0.5,0.11
3,7,14,51,1,0.29,0.38,0.5,0.11
3,7,14,52,1,0.29,0.38,0.5,0.11
3,7,14,53,2,0.29,0.38,0.5,0.11
3,7,14,54,2,0.31,0.39,0.51,0.12
3,7,14,55,2,0.29,0.38,0.5,0.11
3,7,14,56,2,0.29,0.38,0.5,0.11
3,7,14,57,2,0.29,0.38,0.5,0.11
3,7,14,58,2,0.29,0.38,0.5,0.11
3,7,14,59,2,0.29,0.38,0.5,0.11
3,7,15,0,2,0.29,0.38,0.5,0.11
3,7,15,1,2,0.29,0.39,0.5,0.11
3,7,15,2,2,0.29,0.39,0.5,0.11
3,7,15,3,2,0.29,0.38,0.5,0.12
3,7,15,4,2,0.29,0.38,0.5,0.12
3,7,15,5,2,0.29,0.38,0.5,0.12
3,7,15,6,2,0.29,0.38,0.5,0.12
3,7,15,7,2,0.29,0.38,0.5,0.12
3,7,15,8,2,0.29,0.38,0.5,0.13
3,7,15,9,2,0.29,0.4,0.5,0.13
3,7,15,10,2,0.29,0.39,0.5,0.13
3,7,15,11,2,0.29,0.39,0.5,0.13
3,7,15,12,2,0.29,0.4,0.5,0.13
3,7,15,13,3,0.29,0.41,0.5,0.12
3,7,15,14,3,0.29,0.42,0.5,0.12
3,7,15,15,3,0.31,0.43,0.51,0.13
3,7,15,16,3,0.29,0.43,0.5,0.11
3,7,15,17,3,0.29,0.43,0.5,0.11
3,7,15,18,3,0.29,0.43,0.5,0.11
3,7,15,19,3,0.29,0.43,0.5,0.1
3,7,15,20,3,0.29,0.42,0.5,0.1
3,7,15,21,3,0.29,0.42,0.5,0.1
3,7,15,22,3,0.29,0.42,0.5,0.11
3,7,15,23,3,0.29,0.42,0.5,0.11
3,7,15,24,3,0.29,0.42,0.5,0.11
3,7,15,25,3,0.29,0.42,0.5,0.11
3,7,15,26,3,0.29,0.42,0.5,0.12
3,7,15,27,3,0.29,0.41,0.5,0.12
3,7,15,28,3,0.29,0.43,0.5,0.12
3,7,15,29,3,0.29,0.41,0.5,0.13
3,7,15,30,3,0.29,0.41,0.5,0.13
3,7,15,31,3,0.29,0.41,0.5,0.13
3,7,15,32,3,0.29,0.41,0.5,0.13
3,7,15,33,4,0.29,0.4,0.5,0.14
3,7,15,34,4,0.29,0.39,0.5,0.14
3,7,15,35,4,0.29,0.42,0.5,0.13
3,7,15,36,4,0.31,0.39,0.51,0.14
3,7,15,37,4,0.29,0.42,0.5,0.13
3,7,15,38,4,0.29,0.42,0.51,0.13
3,7,15,39,4,0.29,0.42,0.51,0.12
3,7,15,40,4,0.29,0.42,0.51,0.12
3,7,15,41,4,0.29,0.41,0.51,0.12
3,7,15,42,4,0.29,0.41,0.51,0.12
3,7,15,43,4,0.29,0.41,0.51,0.11
3,7,15,44,4,0.29,0.38,0.51,0.11
3,7,15,45,4,0.29,0.39,0.51,0.11
3,7,15,46,4,0.29,0.38,0.51,0.14
3,7,15,47,4,0.29,0.4,0.51,0.11
3,7,15,48,4,0.29,0.41,0.51,0.11
3,7,15,49,4,0.29,0.41,0.51,0.11
3,7,15,50,4,0.29,0.42,0.51,0.11
3,7,15,51,4,0.29,0.4,0.51,0.1
3,7,15,52,4,0.29,0.4,0.51,0.11
3,7,15,53,5,0.29,0.39,0.51,0.11
3,7,15,54,5,0.29,0.42,0.51,0.11
3,7,15,55,5,0.29,0.4,0.51,0.11
3,7,15,56,5,0.29,0.42,0.51,0.11
3,7,15,57,5,0.3,0.42,0.51,0.12
3,7,15,58,5,0.29,0.42,0.51,0.11
3,7,15,59,5,0.29,0.39,0.51,0.11
3,7,16,0,5,0.29,0.42,0.51,0.12
3,7,16,1,5,0.29,0.39,0.51,0.12
3,7,16,2,5,0.29,0.39,0.51,0.12
3,7,16,3,5,0.29,0.41,0.51,0.12
3,7,16,4,5,0.29,0.39,0.51,0.12
3,7,16,5,5,0.29,0.39,0.51,0.12
3,7,16,6,5,0.29,0.42,0.51,0.13
3,7,16,7,5,0.29,0.39,0.51,0.12
3,7,16,8,5,0.29,0.42,0.51,0.12
3,7,16,9,5,0.29,0.39,0.51,0.13
3,7,16,10,5,0.29,0.41,0.51,0.13
3,7,16,11,5,0.29,0.39,0.51,0.13
3,7,16,12,5,0.29,0.42,0.51,0.13
3,7,16,13,6,0.29,0.4,0.52,0.13
3,7,16,14,6,0.29,0.41,0.52,0.13
3,7,16,15,6,0.29,0.39,0.52,0.12
3,7,16,16,6,0.29,0.42,0.52,0.13
3,7,16,17,6,0.29,0.39,0.52,0.13
3,7,16,18,6,0.31,0.4,0.52,0.16
3,7,16,19,6,0.29,0.41,0.52,0.14
3,7,16,20,6,0.29,0.4,0.52,0.14
3,7,16,21,6,0.29,0.39,0.52,0.14
3,7,16,22,6,0.29,0.41,0.52,0.13
3,7,16,23,6,0.29,0.42,0.52,0.13
3,7,16,24,6,0.29,0.39,0.52,0.12
3,7,16,25,6,0.29,0.4,0.52,0.12
3,7,16,26,6,0.29,0.4,0.52,0.11
3,7,16,27,6,0.29,0.42,0.52,0.11
3,7,16,28,6,0.29,0.42,0.52,0.14
3,7,16,29,6,0.29,0.4,0.52,0.1
3,7,16,30,6,0.29,0.39,0.52,0.1
3,7,16,31,6,0.29,0.42,0.52,0.11
3,7,16,32,6,0.29,0.41,0.52,0.11
3,7,16,33,7,0.29,0.41,0.52,0.11
3,7,16,34,7,0.29,0.4,0.52,0.11
3,7,16,35,7,0.29,0.4,0.52,0.11
3,7,16,36,7,0.29,0.39,0.52,0.12
3,7,16,37,7,0.29,0.4,0.52,0.12
3,7,16,38,7,0.29,0.4,0.52,0.11
3,7,16,39,7,0.3,0.43,0.53,0.12
3,7,16,40,7,0.29,0.42,0.52,0.12
3,7,16,41,7,0.29,0.4,0.52,0.12
3,7,16,42,7,0.29,0.4,0.52,0.12
3,7,16,43,7,0.29,0.41,0.52,0.13
3,7,16,44,7,0.29,0.4,0.52,0.13
3,7,16,45,7,0.29,0.4,0.52,0.13
3,7,16,46,7,0.29,0.41,0.52,0.13
3,7,16,47,7,0.29,0.4,0.52,0.13
3,7,16,48,7,0.29,0.41,0.52,0.12
3,7,16,49,7,0.29,0.42,0.53,0.15
3,7,16,50,7,0.29,0.42,0.52,0.13
3,7,16,51,7,0.29,0.41,0.52,0.14
3,7,16,52,7,0.29,0.4,0.52,0.14
3,7,16,53,8,0.29,0.42,0.52,0.13
3,7,16,54,8,0.29,0.42,0.52,0.13
3,7,16,55,8,0.29,0.42,0.52,0.13
3,7,16,56,8,0.29,0.43,0.52,0.12
3,7,16,57,8,0.29,0.41,0.52,0.12
3,7,16,58,8,0.29,0.41,0.52,0.12
3,7,16,59,8,0.29,0.41,0.52,0.12
3,7,17,0,8,0.29,0.41,0.52,0.12
3,7,17,1,8,0.29,0.42,0.52,0.12
3,7,17,2,8,0.29,0.41,0.52,0.11
3,7,17,3,8,0.29,0.42,0.52,0.11
3,7,17,4,8,0.29,0.4,0.52,0.11
3,7,17,5,8,0.29,0.4,0.52,0.12
3,7,17,6,8,0.29,0.4,0.52,0.12
3,7,17,7,8,0.29,0.41,0.52,0.11
3,7,17,8,8,0.29,0.41,0.52,0.11
3,7,17,9,8,0.29,0.41,0.52,0.12
3,7,17,10,8,0.29,0.41,0.52,0.15
3,7,17,11,8,0.29,0.41,0.52,0.12
3,7,17,12,8,0.29,0.42,0.52,0.12
3,7,17,13,9,0.29,0.41,0.52,0.13
3,7,17,14,9,0.29,0.42,0.52,0.14
3,7,17,15,9,0.29,0.43,0.52,0.14
3,7,17,16,9,0.29,0.42,0.52,0.14
3,7,17,17,9,0.29,0.43,0.52,0.14
3,7,17,18,9,0.29,0.42,0.52,0.14
3,7,17,19,9,0.29,0.43,0.52,0.13
3,7,17,20,9,0.29,0.43,0.52,0.13
3,7,17,21,9,0.3,0.42,0.53,0.14
3,7,17,22,9,0.29,0.43,0.53,0.13
3,7,17,23,9,0.29,0.43,0.53,0.12
3,7,17,24,9,0.29,0.43,0.53,0.12
3,7,17,25,9,0.29,0.43,0.53,0.12
3,7,17,26,9,0.29,0.43,0.52,0.12
3,7,17,27,9,0.29,0.43,0.52,0.12
3,7,17,28,9,0.29,0.43,0.53,0.12
3,7,17,29,9,0.29,0.43,0.53,0.12
3,7,17,30,9,0.29,0.43,0.53,0.12
3,7,17,31,9,0.29,0.42,0.54,0.13
3,7,17,32,9,0.29,0.42,0.53,0.11
3,7,17,33,10,0.29,0.42,0.53,0.11
3,7,17,34,10,0.29,0.44,0.53,0.11
3,7,17,35,10,0.29,0.44,0.53,0.12
3,7,17,36,10,0.29,0.44,0.53,0.12
3,7,17,37,10,0.29,0.44,0.53,0.13
3,7,17,38,10,0.29,0.44,0.53,0.13
3,7,17,39,10,0.29,0.44,0.53,0.14
3,7,17,40,10,0.29,0.44,0.53,0.14
3,7,17,41,10,0.29,0.45,0.53,0.14
3,7,17,42,10,0.29,0.44,0.53,0.14
3,7,17,43,10,0.29,0.44,0.53,0.14
3,7,17,44,10,0.29,0.44,0.53,0.13
3,7,17,45,10,0.29,0.44,0.53,0.13
3,7,17,46,10,0.29,0.44,0.53,0.13
3,7,17,47,10,0.29,0.42,0.53,0.13
3,7,17,48,10,0.29,0.42,0.53,0.13
3,7,17,49,10,0.29,0.41,0.53,0.13
3,7,17,50,10,0.29,0.44,0.53,0.13
3,7,17,51,10,0.29,0.44,0.53,0.13
3,7,17,52,10,0.3,0.44,0.53,0.13
3,7,17,53,11,0.29,0.44,0.53,0.12
3,7,17,54,11,0.29,0.43,0.53,0.12
3,7,17,55,11,0.29,0.44,0.53,0.12
3,7,17,56,11,0.29,0.43,0.53,0.12
3,7,17,57,11,0.29,0.43,0.53,0.12
3,7,17,58,11,0.29,0.43,0.53,0.12
3,7,17,59,11,0.29,0.43,0.53,0.12
3,7,18,0,11,0.29,0.43,0.53,0.12
3,7,18,1,11,0.29,0.43,0.53,0.12
3,7,18,2,11,0.31,0.44,0.54,0.14
3,7,18,3,11,0.29,0.41,0.53,0.13
3,7,18,4,11,0.28,0.45,0.53,0.13
3,7,18,5,11,0.28,0.41,0.53,0.13
3,7,18,6,11,0.28,0.45,0.53,0.13
3,7,18,7,11,0.28,0.44,0.53,0.13
3,7,18,8,11,0.28,0.43,0.53,0.13
3,7,18,9,11,0.28,0.44,0.53,0.13
3,7,18,10,11,0.28,0.44,0.53,0.13
3,7,18,11,11,0.29,0.42,0.53,0.13
3,7,18,12,11,0.29,0.43,0.53,0.14
3,7,18,13,12,0.29,0.44,0.53,0.14
3,7,18,14,12,0.29,0.44,0.53,0.16
3,7,18,15,12,0.29,0.42,0.53,0.15
3,7,18,16,12,0.28,0.44,0.53,0.15
3,7,18,17,12,0.28,0.41,0.53,0.15
3,7,18,18,12,0.28,0.4,0.53,0.14
3,7,18,19,12,0.28,0.4,0.53,0.14
3,7,18,20,12,0.29,0.41,0.53,0.13
3,7,18,21,12,0.28,0.41,0.53,0.13
3,7,18,22,12,0.28,0.41,0.53,0.13
3,7,18,23,12,0.28,0.41,0.53,0.12
3,7,18,24,12,0.28,0.41,0.53,0.12
3,7,18,25,12,0.28,0.41,0.53,0.12
3,7,18,26,12,0.28,0.41,0.53,0.12
3,7,18,27,12,0.28,0.41,0.53,0.12
3,7,18,28,12,0.28,0.41,0.53,0.12
3,7,18,29,12,0.28,0.42,0.53,0.12
3,7,18,30,12,0.29,0.42,0.53,0.12
3,7,18,31,12,0.29,0.42,0.53,0.12
3,7,18,32,12,0.29,0.42,0.53,0.12
3,7,18,33,13,0.3,0.43,0.53,0.13
3,7,18,34,13,0.29,0.42,0.53,0.12
3,7,18,35,13,0.29,0.44,0.53,0.12
3,7,18,36,13,0.29,0.44,0.53,0.13
3,7,18,37,13,0.29,0.44,0.53,0.13
3,7,18,38,13,0.29,0.44,0.53,0.13
3,7,18,39,13,0.29,0.44,0.53,0.14
3,7,18,40,13,0.29,0.43,0.53,0.13
3,7,18,41,13,0.29,0.43,0.53,0.13
3,7,18,42,13,0.29,0.44,0.53,0.13
3,7,18,43,13,0.29,0.45,0.53,0.14
3,7,18,44,13,0.29,0.45,0.53,0.12
3,7,18,45,13,0.29,0.43,0.53,0.12
3,7,18,46,13,0.29,0.45,0.53,0.13
3,7,18,47,13,0.29,0.44,0.53,0.12
3,7,18,48,13,0.29,0.43,0.53,0.12
3,7,18,49,13,0.29,0.45,0.53,0.11
3,7,18,50,13,0.29,0.45,0.53,0.11
3,7,18,51,13,0.29,0.44,0.53,0.11
3,7,18,52,13,0.29,0.45,0.53,0.11
3,7,18,53,14,0.29,0.45,0.53,0.12
3,7,18,54,14,0.29,0.45,0.53,0.12
3,7,18,55,14,0.29,0.45,0.53,0.12
3,7,18,56,14,0.29,0.44,0.53,0.16
3,7,18,57,14,0.28,0.46,0.53,0.17
3,7,18,58,14,0.28,0.46,0.53,0.17
3,7,18,59,14,0.28,0.45,0.53,0.16
3,7,19,0,14,0.29,0.46,0.53,0.16
3,7,19,1,14,0.29,0.45,0.53,0.16
3,7,19,2,14,0.29,0.44,0.53,0.15
3,7,19,3,14,0.29,0.45,0.53,0.14
3,7,19,4,14,0.29,0.46,0.53,0.14
3,7,19,5,14,0.29,0.46,0.53,0.13
3,7,19,6,14,0.29,0.46,0.53,0.13
3,7,19,7,14,0.29,0.46,0.53,0.13
3,7,19,8,14,0.29,0.46,0.53,0.13
3,7,19,9,14,0.29,0.46,0.53,0.13
3,7,19,10,14,0.29,0.44,0.53,0.13
3,7,19,11,14,0.28,0.45,0.53,0.13
3,7,19,12,14,0.28,0.45,0.53,0.13
3,7,19,13,15,0.28,0.46,0.53,0.13
3,7,19,14,15,0.31,0.47,0.53,0.14
3,7,19,15,15,0.28,0.46,0.53,0.12
3,7,19,16,15,0.28,0.45,0.53,0.12
3,7,19,17,15,0.28,0.45,0.53,0.12
3,7,19,18,15,0.29,0.45,0.53,0.12
3,7,19,19,15,0.29,0.46,0.53,0.12
3,7,19,20,15,0.29,0.46,0.53,0.12
3,7,19,21,15,0.29,0.45,0.53,0.12
3,7,19,22,15,0.29,0.45,0.53,0.12
3,7,19,23,15,0.29,0.46,0.53,0.13
3,7,19,24,15,0.29,0.45,0.53,0.16
3,7,19,25,15,0.29,0.45,0.53,0.13
3,7,19,26,15,0.28,0.46,0.53,0.13
3,7,19,27,15,0.28,0.46,0.53,0.13
3,7,19,28,15,0.28,0.46,0.53,0.13
3,7,19,29,15,0.28,0.44,0.53,0.13
3,7,19,30,15,0.28,0.44,0.53,0.13
3,7,19,31,15,0.28,0.45,0.53,0.13
3,7,19,32,15,0.28,0.45,0.53,0.13
3,7,19,33,16,0.28,0.48,0.53,0.13
3,7,19,34,16,0.28,0.47,0.53,0.16
3,7,19,35,16,0.28,0.45,0.53,0.16
3,7,19,36,16,0.28,0.47,0.53,0.16
3,7,19,37,16,0.28,0.46,0.53,0.15
3,7,19,38,16,0.28,0.45,0.53,0.14
3,7,19,39,16,0.28,0.46,0.53,0.14
3,7,19,40,16,0.28,0.47,0.53,0.14
3,7,19,41,16,0.28,0.46,0.53,0.13
3,7,19,42,16,0.28,0.46,0.53,0.13
3,7,19,43,16,0.28,0.47,0.53,0.13
3,7,19,44,16,0.28,0.47,0.53,0.13
3,7,19,45,16,0.3,0.46,0.53,0.13
3,7,19,46,16,0.28,0.48,0.53,0.12
3,7,19,47,16,0.28,0.46,0.53,0.12
3,7,19,48,16,0.28,0.46,0.53,0.12
3,7,19,49,16,0.28,0.47,0.53,0.12
3,7,19,50,16,0.28,0.47,0.53,0.13
3,7,19,51,16,0.28,0.46,0.53,0.13
3,7,19,52,16,0.28,0.47,0.53,0.13
3,7,19,53,17,0.28,0.46,0.53,0.13
3,7,19,54,17,0.28,0.46,0.53,0.13
3,7,19,55,17,0.31,0.47,0.53,0.14
3,7,19,56,17,0.28,0.47,0.53,0.13
3,7,19,57,17,0.28,0.47,0.53,0.13
3,7,19,58,17,0.28,0.47,0.53,0.13
3,7,19,59,17,0.28,0.47,0.53,0.13
3,7,20,0,17,0.28,0.46,0.53,0.13
3,7,20,1,17,0.28,0.47,0.53,0.13
3,7,20,2,17,0.28,0.47,0.53,0.13
3,7,20,3,17,0.28,0.46,0.53,0.13
3,7,20,4,17,0.28,0.47,0.53,0.13
3,7,20,5,17,0.28,0.47,0.53,0.13
3,7,20,6,17,0.28,0.47,0.53,0.13
3,7,20,7,17,0.28,0.46,0.53,0.12
3,7,20,8,17,0.28,0.47,0.53,0.13
3,7,20,9,17,0.28,0.47,0.53,0.12
3,7,20,10,17,0.28,0.47,0.53,0.12
3,7,20,11,17,0.28,0.47,0.53,0.13
3,7,20,12,17,0.28,0.47,0.53,0.13
3,7,20,13,18,0.28,0.46,0.53,0.14
3,7,20,14,18,0.28,0.46,0.53,0.16
3,7,20,15,18,0.28,0.46,0.53,0.16
3,7,20,16,18,0.28,0.46,0.53,0.16
3,7,20,17,18,0.29,0.46,0.53,0.16
3,7,20,18,18,0.29,0.46,0.53,0.15
