month,day,hour,minute,second,moisture0,moisture1,moisture2,moisture3
3,8,19,5,26,0.22,0.24,0.52,0.1
3,8,19,6,26,0.22,0.24,0.52,0.1
3,8,19,7,26,0.21,0.24,0.52,0.1
3,8,19,8,26,0.21,0.24,0.52,0.1
3,8,19,9,26,0.25,0.26,0.52,0.12
3,8,19,10,26,0.21,0.24,0.52,0.1
3,8,19,11,26,0.21,0.24,0.52,0.1
3,8,19,12,27,0.22,0.24,0.52,0.1
3,8,19,13,27,0.22,0.24,0.52,0.1
3,8,19,14,27,0.22,0.24,0.52,0.11
3,8,19,15,27,0.22,0.24,0.52,0.11
3,8,19,16,27,0.22,0.24,0.52,0.14
3,8,19,17,27,0.22,0.24,0.52,0.16
3,8,19,18,27,0.22,0.24,0.52,0.17
3,8,19,19,27,0.22,0.24,0.53,0.19
3,8,19,20,27,0.22,0.24,0.52,0.16
3,8,19,21,27,0.22,0.24,0.52,0.15
3,8,19,22,27,0.22,0.24,0.52,0.15
3,8,19,23,27,0.22,0.24,0.52,0.14
3,8,19,24,27,0.22,0.24,0.51,0.14
3,8,19,25,27,0.22,0.25,0.51,0.13
3,8,19,26,27,0.22,0.25,0.52,0.13
3,8,19,27,27,0.22,0.25,0.52,0.13
3,8,19,28,27,0.22,0.25,0.52,0.12
3,8,19,29,27,0.22,0.25,0.52,0.12
3,8,19,30,27,0.22,0.25,0.52,0.12
3,8,19,31,27,0.22,0.25,0.52,0.12
3,8,19,32,28,0.22,0.25,0.52,0.12
3,8,19,33,28,0.22,0.25,0.52,0.12
3,8,19,34,28,0.22,0.25,0.52,0.12
3,8,19,35,28,0.22,0.25,0.52,0.11
3,8,19,36,28,0.22,0.25,0.52,0.11
3,8,19,37,28,0.22,0.25,0.51,0.11
3,8,19,38,28,0.22,0.25,0.52,0.11
3,8,19,39,28,0.22,0.35,0.51,0.1
3,8,19,40,28,0.23,0.4,0.52,0.1
3,8,19,41,28,0.22,0.43,0.52,0.1
3,8,19,42,28,0.23,0.46,0.52,0.1
3,8,19,43,28,0.23,0.47,0.52,0.1
3,8,19,44,28,0.23,0.48,0.52,0.1
3,8,19,45,28,0.23,0.48,0.52,0.1
3,8,19,46,28,0.23,0.47,0.52,0.1
3,8,19,47,28,0.23,0.46,0.52,0.1
3,8,19,48,28,0.23,0.43,0.52,0.1
3,8,19,49,28,0.23,0.42,0.52,0.1
3,8,19,50,28,0.26,0.4,0.52,0.12
3,8,19,51,28,0.23,0.37,0.52,0.11
3,8,19,52,29,0.23,0.37,0.52,0.11
3,8,19,53,29,0.23,0.4,0.52,0.11
3,8,19,54,29,0.23,0.39,0.52,0.12
3,8,19,55,29,0.23,0.4,0.52,0.16
3,8,19,56,29,0.23,0.39,0.52,0.17
3,8,19,57,29,0.23,0.34,0.51,0.16
3,8,19,58,29,0.23,0.33,0.51,0.16
3,8,19,59,29,0.23,0.34,0.51,0.15
3,8,20,0,29,0.23,0.36,0.53,0.18
3,8,20,1,29,0.23,0.35,0.51,0.14
3,8,20,2,29,0.23,0.34,0.51,0.13
3,8,20,3,29,0.23,0.32,0.52,0.13
3,8,20,4,29,0.22,0.3,0.52,0.13
3,8,20,5,29,0.22,0.32,0.52,0.13
3,8,20,6,29,0.22,0.34,0.52,0.13
3,8,20,7,29,0.22,0.35,0.51,0.12
3,8,20,8,29,0.22,0.38,0.51,0.12
3,8,20,9,29,0.22,0.4,0.52,0.12
3,8,20,10,29,0.22,0.45,0.52,0.12
3,8,20,11,29,0.22,0.49,0.52,0.12
3,8,20,12,30,0.22,0.5,0.52,0.12
3,8,20,13,30,0.22,0.51,0.52,0.12
3,8,20,14,30,0.22,0.51,0.52,0.11
3,8,20,15,30,0.22,0.52,0.52,0.11
3,8,20,16,30,0.22,0.52,0.52,0.11
3,8,20,17,30,0.22,0.52,0.52,0.11
3,8,20,18,30,0.22,0.52,0.52,0.11
3,8,20,19,30,0.22,0.52,0.52,0.11
3,8,20,20,30,0.22,0.52,0.52,0.11
3,8,20,21,30,0.25,0.52,0.52,0.12
3,8,20,22,30,0.22,0.52,0.52,0.1
3,8,20,23,30,0.22,0.52,0.52,0.1
3,8,20,24,30,0.22,0.52,0.52,0.11
3,8,20,25,30,0.22,0.52,0.51,0.11
3,8,20,26,30,0.22,0.52,0.52,0.1
3,8,20,27,30,0.22,0.52,0.52,0.11
3,8,20,28,30,0.22,0.52,0.52,0.1
3,8,20,29,30,0.22,0.52,0.51,0.1
3,8,20,30,30,0.22,0.53,0.51,0.11
3,8,20,31,30,0.22,0.53,0.52,0.13
3,8,20,32,31,0.22,0.51,0.51,0.11
3,8,20,33,31,0.22,0.51,0.51,0.11
3,8,20,34,31,0.22,0.49,0.51,0.12
3,8,20,35,31,0.22,0.49,0.51,0.13
3,8,20,36,31,0.22,0.48,0.51,0.14
3,8,20,37,31,0.22,0.46,0.51,0.15
3,8,20,38,31,0.22,0.44,0.5,0.17
3,8,20,39,31,0.22,0.44,0.5,0.17
3,8,20,40,31,0.22,0.43,0.51,0.16
3,8,20,41,31,0.22,0.43,0.5,0.19
3,8,20,42,31,0.22,0.43,0.5,0.15
3,8,20,43,31,0.22,0.42,0.5,0.14
3,8,20,44,31,0.22,0.41,0.5,0.13
3,8,20,45,31,0.22,0.39,0.51,0.13
3,8,20,46,31,0.22,0.38,0.5,0.13
3,8,20,47,31,0.21,0.38,0.51,0.13
3,8,20,48,31,0.22,0.37,0.5,0.12
3,8,20,49,31,0.22,0.36,0.5,0.12
3,8,20,50,31,0.22,0.34,0.5,0.12
3,8,20,51,31,0.22,0.28,0.5,0.12
3,8,20,52,32,0.22,0.33,0.51,0.11
3,8,20,53,32,0.21,0.32,0.51,0.11
3,8,20,54,32,0.22,0.31,0.51,0.11
3,8,20,55,32,0.21,0.32,0.51,0.11
3,8,20,56,32,0.21,0.31,0.51,0.1
3,8,20,57,32,0.21,0.3,0.51,0.11
3,8,20,58,32,0.22,0.27,0.51,0.1
3,8,20,59,32,0.21,0.27,0.51,0.1
3,8,21,0,32,0.22,0.28,0.51,0.1
3,8,21,1,32,0.22,0.29,0.51,0.1
3,8,21,2,32,0.24,0.29,0.51,0.12
3,8,21,3,32,0.21,0.27,0.51,0.1
3,8,21,4,32,0.21,0.27,0.51,0.1
3,8,21,5,32,0.21,0.27,0.51,0.1
3,8,21,6,32,0.21,0.27,0.51,0.1
3,8,21,7,32,0.21,0.27,0.51,0.1
3,8,21,8,32,0.21,0.27,0.51,0.1
3,8,21,9,32,0.21,0.27,0.51,0.1
3,8,21,10,32,0.21,0.27,0.51,0.1
3,8,21,11,32,0.21,0.27,0.53,0.11
3,8,21,12,33,0.21,0.27,0.55,0.14
3,8,21,13,33,0.21,0.27,0.54,0.11
3,8,21,14,33,0.21,0.27,0.54,0.11
3,8,21,15,33,0.21,0.27,0.54,0.11
3,8,21,16,33,0.21,0.27,0.54,0.11
3,8,21,17,33,0.21,0.27,0.54,0.14
3,8,21,18,33,0.2,0.27,0.53,0.17
3,8,21,19,33,0.2,0.27,0.53,0.17
3,8,21,20,33,0.21,0.27,0.53,0.17
3,8,21,21,33,0.21,0.27,0.53,0.17
3,8,21,22,33,0.2,0.27,0.53,0.16
3,8,21,23,33,0.2,0.27,0.53,0.16
3,8,21,24,33,0.2,0.27,0.53,0.15
3,8,21,25,33,0.2,0.27,0.53,0.14
3,8,21,26,33,0.2,0.26,0.53,0.14
3,8,21,27,33,0.2,0.26,0.53,0.13
3,8,21,28,33,0.2,0.27,0.53,0.13
3,8,21,29,33,0.2,0.26,0.53,0.13
3,8,21,30,33,0.2,0.27,0.53,0.13
3,8,21,31,33,0.2,0.26,0.53,0.13
3,8,21,32,34,0.2,0.27,0.53,0.12
3,8,21,33,34,0.22,0.28,0.53,0.13
3,8,21,34,34,0.2,0.26,0.53,0.12
3,8,21,35,34,0.2,0.27,0.53,0.12
3,8,21,36,34,0.2,0.27,0.52,0.12
3,8,21,37,34,0.2,0.26,0.52,0.12
3,8,21,38,34,0.2,0.26,0.52,0.11
3,8,21,39,34,0.2,0.26,0.52,0.11
3,8,21,40,34,0.2,0.27,0.52,0.11
3,8,21,41,34,0.2,0.27,0.52,0.1
3,8,21,42,34,0.2,0.26,0.52,0.1
3,8,21,43,34,0.24,0.29,0.52,0.12
3,8,21,44,34,0.2,0.26,0.52,0.1
3,8,21,45,34,0.2,0.26,0.52,0.11
3,8,21,46,34,0.2,0.26,0.52,0.11
3,8,21,47,34,0.2,0.26,0.52,0.1
3,8,21,48,34,0.2,0.26,0.52,0.1
3,8,21,49,34,0.2,0.26,0.52,0.1
3,8,21,50,34,0.2,0.27,0.51,0.1
3,8,21,51,34,0.2,0.27,0.51,0.1
3,8,21,52,35,0.2,0.26,0.52,0.1
3,8,21,53,35,0.2,0.27,0.53,0.13
3,8,21,54,35,0.2,0.26,0.52,0.11
3,8,21,55,35,0.2,0.26,0.52,0.11
3,8,21,56,35,0.2,0.26,0.52,0.11
3,8,21,57,35,0.2,0.26,0.52,0.11
3,8,21,58,35,0.2,0.26,0.52,0.11
3,8,21,59,35,0.2,0.26,0.52,0.11
3,8,22,0,35,0.19,0.27,0.52,0.12
3,8,22,1,35,0.19,0.27,0.51,0.13
3,8,22,2,35,0.19,0.26,0.51,0.14
3,8,22,3,35,0.19,0.26,0.52,0.17
3,8,22,4,35,0.19,0.26,0.52,0.17
3,8,22,5,35,0.19,0.26,0.52,0.17
3,8,22,6,35,0.19,0.26,0.52,0.16
3,8,22,7,35,0.19,0.27,0.52,0.16
3,8,22,8,35,0.19,0.26,0.52,0.15
3,8,22,9,35,0.19,0.27,0.52,0.15
3,8,22,10,35,0.19,0.27,0.52,0.14
3,8,22,11,35,0.19,0.27,0.52,0.13
3,8,22,12,36,0.19,0.38,0.52,0.13
3,8,22,13,36,0.19,0.4,0.52,0.13
3,8,22,14,36,0.22,0.42,0.52,0.14
3,8,22,15,36,0.19,0.41,0.52,0.12
3,8,22,16,36,0.19,0.42,0.52,0.12
3,8,22,17,36,0.19,0.44,0.52,0.12
3,8,22,18,36,0.19,0.43,0.52,0.12
3,8,22,19,36,0.19,0.43,0.52,0.11
3,8,22,20,36,0.19,0.42,0.52,0.11
3,8,22,21,36,0.19,0.43,0.52,0.11
3,8,22,22,36,0.19,0.43,0.52,0.11
3,8,22,23,36,0.19,0.28,0.52,0.11
3,8,22,24,36,0.19,0.31,0.52,0.13
3,8,22,25,36,0.19,0.35,0.52,0.11
3,8,22,26,36,0.19,0.35,0.52,0.11
3,8,22,27,36,0.19,0.37,0.52,0.11
3,8,22,28,36,0.19,0.36,0.52,0.11
3,8,22,29,36,0.19,0.37,0.52,0.11
3,8,22,30,36,0.19,0.37,0.52,0.1
3,8,22,31,36,0.19,0.28,0.52,0.1
3,8,22,32,37,0.19,0.28,0.52,0.1
3,8,22,33,37,0.19,0.28,0.52,0.1
3,8,22,34,37,0.19,0.28,0.52,0.1
3,8,22,35,37,0.19,0.28,0.52,0.1
3,8,22,36,37,0.19,0.28,0.52,0.1
3,8,22,37,37,0.19,0.28,0.52,0.1
3,8,22,38,37,0.19,0.28,0.52,0.11
3,8,22,39,37,0.19,0.28,0.52,0.13
3,8,22,40,37,0.19,0.28,0.52,0.14
3,8,22,41,37,0.19,0.28,0.52,0.14
3,8,22,42,37,0.19,0.28,0.52,0.15
3,8,22,43,37,0.19,0.28,0.52,0.15
3,8,22,44,37,0.19,0.28,0.52,0.17
3,8,22,45,37,0.19,0.28,0.52,0.16
3,8,22,46,37,0.19,0.27,0.52,0.16
3,8,22,47,37,0.19,0.34,0.52,0.16
3,8,22,48,37,0.19,0.32,0.52,0.15
3,8,22,49,37,0.19,0.46,0.52,0.14
3,8,22,50,37,0.19,0.53,0.52,0.14
3,8,22,51,38,0.19,0.55,0.52,0.13
3,8,22,52,38,0.19,0.57,0.52,0.13
3,8,22,53,38,0.19,0.56,0.52,0.13
3,8,22,54,38,0.19,0.59,0.52,0.13
3,8,22,55,38,0.22,0.6,0.52,0.14
3,8,22,56,38,0.19,0.58,0.52,0.12
3,8,22,57,38,0.19,0.58,0.52,0.12
3,8,22,58,38,0.19,0.38,0.52,0.11
3,8,22,59,38,0.19,0.4,0.52,0.11
3,8,23,0,38,0.19,0.43,0.52,0.11
3,8,23,1,38,0.19,0.29,0.52,0.11
3,8,23,2,38,0.19,0.29,0.52,0.1
3,8,23,3,38,0.19,0.3,0.52,0.11
3,8,23,4,38,0.19,0.29,0.51,0.1
3,8,23,5,38,0.19,0.28,0.53,0.14
3,8,23,6,38,0.19,0.52,0.52,0.1
3,8,23,7,38,0.19,0.52,0.52,0.11
3,8,23,8,38,0.19,0.57,0.52,0.11
3,8,23,9,38,0.19,0.59,0.52,0.1
3,8,23,10,38,0.19,0.6,0.52,0.1
3,8,23,11,39,0.19,0.59,0.52,0.1
3,8,23,12,39,0.19,0.6,0.52,0.1
3,8,23,13,39,0.19,0.61,0.52,0.11
3,8,23,14,39,0.19,0.61,0.52,0.11
3,8,23,15,39,0.19,0.59,0.52,0.11
3,8,23,16,39,0.19,0.58,0.52,0.11
3,8,23,17,39,0.19,0.59,0.52,0.12
3,8,23,18,39,0.19,0.62,0.52,0.13
3,8,23,19,39,0.19,0.63,0.52,0.14
3,8,23,20,39,0.19,0.61,0.52,0.17
3,8,23,21,39,0.19,0.61,0.52,0.17
3,8,23,22,39,0.19,0.61,0.51,0.17
3,8,23,23,39,0.19,0.56,0.52,0.16
3,8,23,24,39,0.19,0.6,0.52,0.16
3,8,23,25,39,0.19,0.64,0.52,0.15
3,8,23,26,39,0.21,0.63,0.52,0.16
3,8,23,27,39,0.19,0.62,0.52,0.14
3,8,23,28,39,0.19,0.62,0.52,0.13
3,8,23,29,39,0.19,0.6,0.52,0.13
3,8,23,30,39,0.19,0.62,0.52,0.13
3,8,23,31,40,0.19,0.61,0.52,0.12
3,8,23,32,40,0.19,0.59,0.52,0.12
3,8,23,33,40,0.19,0.58,0.52,0.12
3,8,23,34,40,0.19,0.6,0.52,0.12
3,8,23,35,40,0.19,0.6,0.52,0.11
3,8,23,36,40,0.24,0.61,0.52,0.12
3,8,23,37,40,0.19,0.64,0.52,0.1
3,8,23,38,40,0.19,0.63,0.52,0.1
3,8,23,39,40,0.19,0.63,0.52,0.1
3,8,23,40,40,0.19,0.64,0.52,0.11
3,8,23,41,40,0.19,0.63,0.52,0.11
3,8,23,42,40,0.19,0.63,0.52,0.1
3,8,23,43,40,0.19,0.62,0.52,0.1
3,8,23,44,40,0.19,0.62,0.52,0.1
3,8,23,45,40,0.19,0.63,0.52,0.1
3,8,23,46,40,0.19,0.62,0.53,0.14
3,8,23,47,40,0.19,0.63,0.52,0.11
3,8,23,48,40,0.19,0.63,0.52,0.1
3,8,23,49,40,0.19,0.61,0.52,0.1
3,8,23,50,40,0.19,0.62,0.52,0.1
3,8,23,51,41,0.19,0.62,0.52,0.1
3,8,23,52,41,0.19,0.62,0.52,0.1
3,8,23,53,41,0.19,0.61,0.52,0.1
3,8,23,54,41,0.19,0.59,0.52,0.1
3,8,23,55,41,0.19,0.6,0.52,0.1
3,8,23,56,41,0.19,0.6,0.52,0.1
3,8,23,57,41,0.19,0.55,0.52,0.11
3,8,23,58,41,0.19,0.58,0.52,0.11
3,8,23,59,41,0.19,0.59,0.52,0.11
3,9,0,0,41,0.19,0.59,0.52,0.11
3,9,0,1,41,0.19,0.59,0.52,0.12
3,9,0,2,41,0.19,0.6,0.52,0.14
3,9,0,3,41,0.19,0.54,0.52,0.15
3,9,0,4,41,0.19,0.55,0.52,0.17
3,9,0,5,41,0.19,0.58,0.52,0.17
3,9,0,6,41,0.19,0.58,0.52,0.17
3,9,0,7,41,0.24,0.59,0.52,0.19
3,9,0,8,41,0.19,0.59,0.52,0.16
3,9,0,9,41,0.19,0.59,0.52,0.15
3,9,0,10,42,0.19,0.59,0.52,0.14
3,9,0,11,42,0.19,0.59,0.52,0.14
3,9,0,12,42,0.19,0.54,0.52,0.13
3,9,0,13,42,0.19,0.54,0.52,0.13
3,9,0,14,42,0.19,0.56,0.52,0.13
3,9,0,15,42,0.19,0.55,0.52,0.13
3,9,0,16,42,0.19,0.56,0.52,0.13
3,9,0,17,42,0.19,0.55,0.52,0.12
3,9,0,18,42,0.19,0.56,0.52,0.12
3,9,0,19,42,0.19,0.54,0.52,0.12
3,9,0,20,42,0.18,0.53,0.52,0.11
3,9,0,21,42,0.19,0.54,0.52,0.11
3,9,0,22,42,0.19,0.53,0.52,0.11
3,9,0,23,42,0.19,0.53,0.52,0.1
3,9,0,24,42,0.19,0.52,0.52,0.1
3,9,0,25,42,0.19,0.52,0.52,0.1
3,9,0,26,42,0.19,0.52,0.52,0.1
3,9,0,27,42,0.19,0.5,0.52,0.1
3,9,0,28,42,0.23,0.54,0.52,0.12
3,9,0,29,42,0.19,0.53,0.52,0.1
3,9,0,30,43,0.19,0.52,0.52,0.1
3,9,0,31,43,0.19,0.48,0.52,0.1
3,9,0,32,43,0.19,0.48,0.52,0.1
3,9,0,33,43,0.19,0.47,0.52,0.1
3,9,0,34,43,0.19,0.34,0.52,0.1
3,9,0,35,43,0.19,0.29,0.52,0.1
3,9,0,36,43,0.19,0.26,0.52,0.1
3,9,0,37,43,0.19,0.24,0.52,0.1
3,9,0,38,43,0.19,0.24,0.52,0.1
3,9,0,39,43,0.19,0.25,0.52,0.1
3,9,0,40,43,0.19,0.25,0.52,0.1
3,9,0,41,43,0.19,0.26,0.52,0.11
3,9,0,42,43,0.19,0.26,0.52,0.13
3,9,0,43,43,0.19,0.26,0.52,0.14
3,9,0,44,43,0.19,0.26,0.52,0.14
3,9,0,45,43,0.19,0.25,0.52,0.14
3,9,0,46,43,0.19,0.25,0.52,0.13
3,9,0,47,43,0.19,0.25,0.52,0.13
3,9,0,48,43,0.19,0.25,0.52,0.13
3,9,0,49,43,0.22,0.27,0.52,0.14
3,9,0,50,44,0.19,0.25,0.52,0.13
3,9,0,51,44,0.19,0.25,0.52,0.13
3,9,0,52,44,0.19,0.25,0.51,0.13
3,9,0,53,44,0.19,0.25,0.52,0.13
3,9,0,54,44,0.19,0.26,0.52,0.12
3,9,0,55,44,0.19,0.26,0.51,0.12
3,9,0,56,44,0.19,0.25,0.52,0.12
3,9,0,57,44,0.19,0.26,0.52,0.11
3,9,0,58,44,0.19,0.25,0.52,0.11
3,9,0,59,44,0.19,0.25,0.52,0.15
3,9,1,0,44,0.19,0.25,0.52,0.1
3,9,1,1,44,0.19,0.25,0.52,0.1
3,9,1,2,44,0.19,0.26,0.52,0.1
3,9,1,3,44,0.19,0.27,0.52,0.1
3,9,1,4,44,0.19,0.27,0.52,0.1
3,9,1,5,44,0.19,0.28,0.52,0.1
3,9,1,6,44,0.19,0.28,0.52,0.1
3,9,1,7,44,0.19,0.3,0.52,0.1
3,9,1,8,44,0.19,0.32,0.52,0.1
3,9,1,9,44,0.19,0.31,0.52,0.1
3,9,1,10,44,0.23,0.33,0.52,0.12
3,9,1,11,45,0.19,0.31,0.52,0.1
3,9,1,12,45,0.19,0.31,0.52,0.1
3,9,1,13,45,0.19,0.32,0.52,0.1
3,9,1,14,45,0.19,0.33,0.52,0.1
3,9,1,15,45,0.19,0.34,0.52,0.1
3,9,1,16,45,0.18,0.34,0.51,0.1
3,9,1,17,45,0.18,0.35,0.52,0.1
3,9,1,18,45,0.18,0.37,0.51,0.1
3,9,1,19,45,0.18,0.38,0.52,0.1
3,9,1,20,45,0.18,0.38,0.51,0.1
3,9,1,21,45,0.18,0.37,0.51,0.1
3,9,1,22,45,0.18,0.33,0.51,0.1
3,9,1,23,45,0.18,0.3,0.51,0.1
3,9,1,24,45,0.18,0.3,0.51,0.1
3,9,1,25,45,0.18,0.29,0.51,0.12
3,9,1,26,45,0.18,0.28,0.51,0.13
3,9,1,27,45,0.18,0.28,0.51,0.13
3,9,1,28,45,0.18,0.28,0.51,0.13
3,9,1,29,45,0.18,0.28,0.51,0.13
3,9,1,30,45,0.18,0.28,0.51,0.13
3,9,1,31,46,0.21,0.29,0.51,0.14
3,9,1,32,46,0.18,0.28,0.51,0.13
3,9,1,33,46,0.18,0.27,0.51,0.12
3,9,1,34,46,0.18,0.27,0.51,0.12
3,9,1,35,46,0.18,0.26,0.51,0.13
3,9,1,36,46,0.19,0.25,0.51,0.12
3,9,1,37,46,0.19,0.25,0.51,0.12
3,9,1,38,46,0.19,0.25,0.51,0.12
3,9,1,39,46,0.19,0.25,0.51,0.12
3,9,1,40,46,0.19,0.25,0.51,0.12
3,9,1,41,46,0.19,0.25,0.51,0.15
3,9,1,42,46,0.19,0.25,0.51,0.11
3,9,1,43,46,0.19,0.25,0.51,0.1
