month,day,hour,minute,second,moisture0,moisture1,moisture2,moisture3
3,8,13,37,10,0.25,0.14,0.49,0.13
3,8,13,38,10,0.25,0.14,0.5,0.14
3,8,13,39,10,0.25,0.14,0.5,0.14
3,8,13,40,10,0.25,0.19,0.5,0.16
3,8,13,41,10,0.25,0.14,0.5,0.13
3,8,13,42,10,0.25,0.14,0.5,0.13
3,8,13,43,10,0.24,0.14,0.5,0.13
3,8,13,44,10,0.25,0.14,0.49,0.13
3,8,13,45,10,0.25,0.15,0.5,0.12
3,8,13,46,10,0.24,0.15,0.5,0.12
3,8,13,47,10,0.24,0.15,0.5,0.12
3,8,13,48,10,0.24,0.15,0.49,0.12
3,8,13,49,10,0.24,0.15,0.49,0.11
3,8,13,50,10,0.24,0.16,0.49,0.15
3,8,13,51,10,0.24,0.16,0.5,0.11
3,8,13,52,11,0.24,0.17,0.49,0.11
3,8,13,53,11,0.24,0.16,0.49,0.1
3,8,13,54,11,0.24,0.15,0.49,0.11
3,8,13,55,11,0.24,0.15,0.49,0.1
3,8,13,56,11,0.24,0.15,0.49,0.1
3,8,13,57,11,0.24,0.14,0.49,0.1
3,8,13,58,11,0.24,0.14,0.49,0.1
3,8,13,59,11,0.24,0.14,0.49,0.1
3,8,14,0,11,0.24,0.14,0.5,0.1
3,8,14,1,11,0.24,0.14,0.5,0.1
3,8,14,2,11,0.24,0.14,0.5,0.1
3,8,14,3,11,0.24,0.15,0.5,0.1
3,8,14,4,11,0.24,0.16,0.5,0.1
3,8,14,5,11,0.24,0.16,0.5,0.1
3,8,14,6,11,0.24,0.14,0.5,0.1
3,8,14,7,11,0.24,0.14,0.5,0.1
3,8,14,8,11,0.24,0.14,0.5,0.11
3,8,14,9,11,0.24,0.14,0.5,0.12
3,8,14,10,11,0.24,0.16,0.5,0.12
3,8,14,11,11,0.28,0.19,0.51,0.15
3,8,14,12,12,0.24,0.14,0.51,0.15
3,8,14,13,12,0.24,0.14,0.5,0.15
3,8,14,14,12,0.24,0.14,0.5,0.15
3,8,14,15,12,0.24,0.15,0.5,0.16
3,8,14,16,12,0.24,0.21,0.5,0.15
3,8,14,17,12,0.24,0.21,0.5,0.15
3,8,14,18,12,0.24,0.21,0.5,0.14
3,8,14,19,12,0.24,0.21,0.5,0.14
3,8,14,20,12,0.24,0.22,0.5,0.13
3,8,14,21,12,0.24,0.22,0.51,0.16
3,8,14,22,12,0.24,0.23,0.5,0.13
3,8,14,23,12,0.24,0.23,0.5,0.13
3,8,14,24,12,0.24,0.23,0.49,0.13
3,8,14,25,12,0.24,0.23,0.49,0.12
3,8,14,26,12,0.24,0.24,0.49,0.12
3,8,14,27,12,0.24,0.24,0.49,0.12
3,8,14,28,12,0.24,0.24,0.49,0.12
3,8,14,29,12,0.24,0.36,0.49,0.11
3,8,14,30,12,0.24,0.51,0.49,0.11
3,8,14,31,12,0.24,0.58,0.49,0.11
3,8,14,32,13,0.24,0.54,0.49,0.11
3,8,14,33,13,0.24,0.67,0.49,0.1
3,8,14,34,13,0.24,0.59,0.49,0.11
3,8,14,35,13,0.24,0.75,0.5,0.1
3,8,14,36,13,0.24,0.74,0.5,0.1
3,8,14,37,13,0.24,0.67,0.5,0.11
3,8,14,38,13,0.24,0.68,0.5,0.1
3,8,14,39,13,0.24,0.66,0.5,0.1
3,8,14,40,13,0.24,0.67,0.49,0.1
3,8,14,41,13,0.24,0.54,0.5,0.1
3,8,14,42,13,0.26,0.62,0.5,0.11
3,8,14,43,13,0.24,0.59,0.5,0.1
3,8,14,44,13,0.24,0.62,0.5,0.1
3,8,14,45,13,0.24,0.65,0.5,0.1
3,8,14,46,13,0.24,0.67,0.5,0.1
3,8,14,47,13,0.24,0.67,0.5,0.1
3,8,14,48,13,0.25,0.69,0.5,0.1
3,8,14,49,13,0.25,0.7,0.5,0.1
3,8,14,50,13,0.25,0.7,0.5,0.11
3,8,14,51,13,0.25,0.69,0.51,0.13
3,8,14,52,14,0.28,0.67,0.5,0.15
3,8,14,53,14,0.24,0.71,0.5,0.14
3,8,14,54,14,0.24,0.74,0.5,0.14
3,8,14,55,14,0.24,0.72,0.5,0.14
3,8,14,56,14,0.24,0.68,0.5,0.15
3,8,14,57,14,0.24,0.7,0.5,0.16
3,8,14,58,14,0.24,0.71,0.5,0.15
3,8,14,59,14,0.24,0.74,0.5,0.14
3,8,15,0,14,0.24,0.74,0.5,0.14
3,8,15,1,14,0.24,0.67,0.5,0.13
3,8,15,2,14,0.24,0.67,0.5,0.17
3,8,15,3,14,0.24,0.68,0.5,0.13
3,8,15,4,14,0.24,0.66,0.5,0.13
3,8,15,5,14,0.24,0.63,0.5,0.12
3,8,15,6,14,0.24,0.7,0.5,0.12
3,8,15,7,14,0.24,0.62,0.5,0.12
3,8,15,8,14,0.24,0.67,0.5,0.12
3,8,15,9,14,0.24,0.71,0.51,0.12
3,8,15,10,14,0.24,0.66,0.51,0.11
3,8,15,11,14,0.24,0.68,0.51,0.11
3,8,15,12,15,0.24,0.62,0.51,0.11
3,8,15,13,15,0.24,0.55,0.51,0.11
3,8,15,14,15,0.24,0.61,0.51,0.1
3,8,15,15,15,0.24,0.63,0.51,0.1
3,8,15,16,15,0.24,0.61,0.51,0.1
3,8,15,17,15,0.24,0.61,0.51,0.1
3,8,15,18,15,0.24,0.62,0.51,0.1
3,8,15,19,15,0.24,0.62,0.51,0.1
3,8,15,20,15,0.24,0.59,0.51,0.1
3,8,15,21,15,0.24,0.57,0.5,0.1
3,8,15,22,15,0.24,0.49,0.51,0.1
3,8,15,23,15,0.26,0.49,0.51,0.11
3,8,15,24,15,0.24,0.56,0.51,0.1
3,8,15,25,15,0.24,0.42,0.51,0.1
3,8,15,26,15,0.24,0.57,0.51,0.11
3,8,15,27,15,0.24,0.54,0.51,0.11
3,8,15,28,15,0.24,0.51,0.51,0.11
3,8,15,29,15,0.24,0.5,0.5,0.11
3,8,15,30,15,0.24,0.51,0.5,0.11
3,8,15,31,15,0.24,0.52,0.5,0.11
3,8,15,32,15,0.24,0.48,0.5,0.1
3,8,15,33,16,0.24,0.42,0.5,0.13
3,8,15,34,16,0.24,0.25,0.5,0.11
3,8,15,35,16,0.24,0.25,0.5,0.11
3,8,15,36,16,0.24,0.32,0.5,0.13
3,8,15,37,16,0.24,0.33,0.5,0.14
3,8,15,38,16,0.24,0.36,0.5,0.16
3,8,15,39,16,0.24,0.28,0.5,0.16
3,8,15,40,16,0.24,0.25,0.5,0.16
3,8,15,41,16,0.24,0.24,0.5,0.15
3,8,15,42,16,0.24,0.24,0.5,0.14
3,8,15,43,16,0.24,0.24,0.5,0.14
3,8,15,44,16,0.24,0.25,0.5,0.13
3,8,15,45,16,0.24,0.24,0.5,0.13
3,8,15,46,16,0.24,0.24,0.5,0.13
3,8,15,47,16,0.24,0.25,0.5,0.12
3,8,15,48,16,0.24,0.24,0.51,0.12
3,8,15,49,16,0.24,0.24,0.51,0.12
3,8,15,50,16,0.24,0.26,0.51,0.12
3,8,15,51,16,0.24,0.39,0.51,0.12
3,8,15,52,16,0.24,0.4,0.5,0.11
3,8,15,53,17,0.24,0.39,0.52,0.11
3,8,15,54,17,0.24,0.36,0.52,0.11
3,8,15,55,17,0.24,0.31,0.51,0.1
3,8,15,56,17,0.24,0.29,0.51,0.1
3,8,15,57,17,0.24,0.24,0.51,0.1
3,8,15,58,17,0.24,0.26,0.51,0.1
3,8,15,59,17,0.24,0.24,0.51,0.1
3,8,16,0,17,0.24,0.24,0.51,0.1
3,8,16,1,17,0.24,0.25,0.51,0.1
3,8,16,2,17,0.24,0.24,0.51,0.1
3,8,16,3,17,0.24,0.24,0.5,0.1
3,8,16,4,17,0.27,0.26,0.51,0.12
3,8,16,5,17,0.24,0.24,0.51,0.1
3,8,16,6,17,0.24,0.24,0.51,0.1
3,8,16,7,17,0.24,0.23,0.51,0.1
3,8,16,8,17,0.24,0.24,0.51,0.1
3,8,16,9,17,0.24,0.26,0.51,0.1
3,8,16,10,17,0.24,0.24,0.51,0.1
3,8,16,11,17,0.24,0.24,0.51,0.1
3,8,16,12,18,0.24,0.24,0.51,0.11
3,8,16,13,18,0.24,0.24,0.51,0.11
3,8,16,14,18,0.24,0.24,0.51,0.15
3,8,16,15,18,0.24,0.29,0.51,0.12
3,8,16,16,18,0.24,0.39,0.51,0.11
3,8,16,17,18,0.24,0.33,0.51,0.1
3,8,16,18,18,0.24,0.44,0.51,0.1
3,8,16,19,18,0.24,0.44,0.51,0.1
3,8,16,20,18,0.24,0.47,0.51,0.1
3,8,16,21,18,0.24,0.46,0.51,0.1
3,8,16,22,18,0.24,0.46,0.51,0.11
3,8,16,23,18,0.24,0.43,0.51,0.13
3,8,16,24,18,0.24,0.43,0.51,0.14
3,8,16,25,18,0.24,0.49,0.51,0.14
3,8,16,26,18,0.24,0.47,0.51,0.14
3,8,16,27,18,0.24,0.49,0.51,0.14
3,8,16,28,18,0.24,0.48,0.51,0.14
3,8,16,29,18,0.23,0.4,0.51,0.14
3,8,16,30,18,0.23,0.48,0.51,0.13
3,8,16,31,18,0.23,0.49,0.51,0.13
3,8,16,32,18,0.24,0.44,0.51,0.13
3,8,16,33,19,0.23,0.34,0.51,0.13
3,8,16,34,19,0.23,0.31,0.51,0.12
3,8,16,35,19,0.25,0.33,0.54,0.14
3,8,16,36,19,0.23,0.35,0.54,0.13
3,8,16,37,19,0.24,0.37,0.54,0.13
3,8,16,38,19,0.24,0.45,0.54,0.14
3,8,16,39,19,0.24,0.49,0.54,0.15
3,8,16,40,19,0.24,0.51,0.54,0.14
3,8,16,41,19,0.24,0.53,0.54,0.14
3,8,16,42,19,0.24,0.53,0.54,0.13
3,8,16,43,19,0.24,0.55,0.54,0.13
3,8,16,44,19,0.24,0.54,0.54,0.12
3,8,16,45,19,0.27,0.46,0.53,0.14
3,8,16,46,19,0.23,0.29,0.53,0.11
3,8,16,47,19,0.23,0.29,0.53,0.11
3,8,16,48,19,0.23,0.29,0.53,0.11
3,8,16,49,19,0.23,0.28,0.53,0.11
3,8,16,50,19,0.23,0.28,0.53,0.11
3,8,16,51,19,0.23,0.28,0.52,0.1
3,8,16,52,19,0.24,0.28,0.52,0.1
3,8,16,53,20,0.23,0.37,0.53,0.1
3,8,16,54,20,0.23,0.28,0.53,0.1
3,8,16,55,20,0.23,0.35,0.53,0.13
3,8,16,56,20,0.23,0.27,0.52,0.1
3,8,16,57,20,0.23,0.27,0.52,0.1
3,8,16,58,20,0.23,0.37,0.52,0.1
3,8,16,59,20,0.23,0.36,0.52,0.1
3,8,17,0,20,0.23,0.4,0.52,0.1
3,8,17,1,20,0.23,0.27,0.52,0.09
3,8,17,2,20,0.23,0.31,0.52,0.1
3,8,17,3,20,0.23,0.33,0.52,0.1
3,8,17,4,20,0.23,0.33,0.52,0.1
3,8,17,5,20,0.23,0.36,0.52,0.1
3,8,17,6,20,0.23,0.37,0.52,0.1
3,8,17,7,20,0.23,0.45,0.52,0.1
3,8,17,8,20,0.23,0.45,0.52,0.1
3,8,17,9,20,0.23,0.44,0.51,0.1
3,8,17,10,20,0.23,0.38,0.51,0.1
3,8,17,11,20,0.23,0.34,0.5,0.11
3,8,17,12,20,0.24,0.3,0.51,0.12
3,8,17,13,21,0.24,0.31,0.5,0.14
3,8,17,14,21,0.24,0.3,0.51,0.14
3,8,17,15,21,0.24,0.27,0.51,0.15
3,8,17,16,21,0.27,0.3,0.51,0.17
3,8,17,17,21,0.23,0.28,0.51,0.16
3,8,17,18,21,0.24,0.27,0.5,0.16
3,8,17,19,21,0.24,0.36,0.51,0.15
3,8,17,20,21,0.24,0.34,0.51,0.15
3,8,17,21,21,0.24,0.33,0.5,0.14
3,8,17,22,21,0.23,0.29,0.51,0.14
3,8,17,23,21,0.23,0.26,0.51,0.13
3,8,17,24,21,0.24,0.26,0.51,0.13
3,8,17,25,21,0.23,0.26,0.51,0.13
3,8,17,26,21,0.23,0.26,0.52,0.15
3,8,17,27,21,0.23,0.26,0.51,0.12
3,8,17,28,21,0.23,0.29,0.51,0.12
3,8,17,29,21,0.23,0.28,0.51,0.12
3,8,17,30,21,0.23,0.29,0.51,0.12
3,8,17,31,21,0.23,0.27,0.51,0.11
3,8,17,32,22,0.23,0.26,0.51,0.11
3,8,17,33,22,0.23,0.26,0.51,0.11
3,8,17,34,22,0.23,0.26,0.51,0.11
3,8,17,35,22,0.23,0.26,0.51,0.11
3,8,17,36,22,0.23,0.26,0.52,0.1
3,8,17,37,22,0.23,0.25,0.53,0.1
3,8,17,38,22,0.23,0.28,0.53,0.1
3,8,17,39,22,0.23,0.28,0.53,0.1
3,8,17,40,22,0.23,0.27,0.52,0.11
3,8,17,41,22,0.23,0.26,0.52,0.1
3,8,17,42,22,0.23,0.25,0.52,0.1
3,8,17,43,22,0.23,0.25,0.52,0.1
3,8,17,44,22,0.23,0.25,0.52,0.1
3,8,17,45,22,0.23,0.25,0.52,0.1
3,8,17,46,22,0.23,0.25,0.52,0.1
3,8,17,47,22,0.23,0.3,0.52,0.1
3,8,17,48,22,0.23,0.31,0.52,0.1
3,8,17,49,22,0.23,0.29,0.52,0.1
3,8,17,50,22,0.23,0.28,0.52,0.1
3,8,17,51,22,0.23,0.26,0.52,0.1
3,8,17,52,23,0.23,0.25,0.52,0.11
3,8,17,53,23,0.23,0.25,0.52,0.11
3,8,17,54,23,0.23,0.25,0.52,0.13
3,8,17,55,23,0.23,0.25,0.52,0.14
3,8,17,56,23,0.23,0.25,0.52,0.16
3,8,17,57,23,0.26,0.27,0.52,0.18
3,8,17,58,23,0.23,0.25,0.52,0.16
3,8,17,59,23,0.23,0.25,0.52,0.16
3,8,18,0,23,0.23,0.25,0.52,0.15
3,8,18,1,23,0.23,0.21,0.52,0.15
3,8,18,2,23,0.23,0.21,0.52,0.14
3,8,18,3,23,0.23,0.21,0.52,0.14
3,8,18,4,23,0.23,0.22,0.51,0.13
3,8,18,5,23,0.23,0.23,0.52,0.13
3,8,18,6,23,0.23,0.23,0.51,0.13
3,8,18,7,23,0.23,0.23,0.51,0.17
3,8,18,8,23,0.23,0.23,0.52,0.12
3,8,18,9,23,0.23,0.23,0.52,0.12
3,8,18,10,23,0.23,0.24,0.51,0.12
3,8,18,11,23,0.23,0.24,0.52,0.12
3,8,18,12,24,0.23,0.24,0.52,0.12
3,8,18,13,24,0.23,0.24,0.52,0.11
3,8,18,14,24,0.23,0.24,0.52,0.11
3,8,18,15,24,0.23,0.23,0.52,0.11
3,8,18,16,24,0.23,0.23,0.52,0.11
3,8,18,17,24,0.23,0.23,0.52,0.11
3,8,18,18,24,0.23,0.24,0.52,0.11
3,8,18,19,24,0.23,0.24,0.52,0.11
3,8,18,20,24,0.23,0.24,0.52,0.1
3,8,18,21,24,0.23,0.24,0.52,0.1
3,8,18,22,24,0.23,0.24,0.52,0.1
