month,day,hour,minute,second,moisture0,moisture1,moisture2,moisture3
3,8,4,44,43,0.28,0.26,0.49,0.15
3,8,4,45,43,0.31,0.28,0.49,0.16
3,8,4,46,43,0.28,0.25,0.49,0.13
3,8,4,47,43,0.28,0.26,0.49,0.13
3,8,4,48,43,0.28,0.26,0.48,0.13
3,8,4,49,43,0.28,0.26,0.48,0.13
3,8,4,50,43,0.28,0.26,0.48,0.13
3,8,4,51,44,0.28,0.26,0.48,0.13
3,8,4,52,44,0.28,0.26,0.47,0.14
3,8,4,53,44,0.28,0.26,0.47,0.14
3,8,4,54,44,0.28,0.27,0.48,0.14
3,8,4,55,44,0.28,0.27,0.51,0.2
3,8,4,56,44,0.31,0.3,0.51,0.19
3,8,4,57,44,0.29,0.28,0.48,0.17
3,8,4,58,44,0.3,0.29,0.49,0.17
3,8,4,59,44,0.3,0.29,0.5,0.18
3,8,5,0,44,0.29,0.28,0.49,0.16
3,8,5,1,44,0.29,0.28,0.5,0.16
3,8,5,2,44,0.29,0.29,0.49,0.16
3,8,5,3,44,0.29,0.29,0.5,0.17
3,8,5,4,44,0.29,0.29,0.5,0.17
3,8,5,5,44,0.29,0.29,0.5,0.17
3,8,5,6,44,0.32,0.3,0.5,0.18
3,8,5,7,44,0.27,0.27,0.48,0.13
3,8,5,8,44,0.28,0.27,0.48,0.13
3,8,5,9,44,0.27,0.27,0.47,0.13
3,8,5,10,44,0.27,0.27,0.47,0.13
3,8,5,11,45,0.27,0.27,0.47,0.13
3,8,5,12,45,0.27,0.28,0.48,0.13
3,8,5,13,45,0.27,0.27,0.49,0.13
3,8,5,14,45,0.27,0.28,0.49,0.13
3,8,5,15,45,0.27,0.27,0.49,0.13
3,8,5,16,45,0.27,0.27,0.49,0.19
3,8,5,17,45,0.33,0.33,0.53,0.22
3,8,5,18,45,0.33,0.33,0.52,0.24
3,8,5,19,45,0.33,0.33,0.53,0.24
3,8,5,20,45,0.33,0.33,0.52,0.24
3,8,5,21,45,0.33,0.33,0.51,0.24
3,8,5,22,45,0.33,0.33,0.51,0.23
3,8,5,23,45,0.33,0.33,0.52,0.23
3,8,5,24,45,0.33,0.32,0.51,0.23
3,8,5,25,45,0.33,0.33,0.52,0.23
3,8,5,26,45,0.33,0.32,0.51,0.23
3,8,5,27,45,0.31,0.29,0.49,0.19
3,8,5,28,45,0.29,0.27,0.49,0.16
3,8,5,29,45,0.28,0.27,0.49,0.16
3,8,5,30,45,0.28,0.26,0.48,0.15
3,8,5,31,46,0.28,0.26,0.51,0.15
3,8,5,32,46,0.28,0.26,0.52,0.14
3,8,5,33,46,0.28,0.26,0.53,0.14
3,8,5,34,46,0.28,0.26,0.52,0.13
3,8,5,35,46,0.28,0.26,0.52,0.13
3,8,5,36,46,0.28,0.25,0.51,0.14
3,8,5,37,46,0.28,0.25,0.53,0.17
3,8,5,38,46,0.28,0.25,0.51,0.13
3,8,5,39,46,0.28,0.25,0.5,0.13
3,8,5,40,46,0.28,0.25,0.51,0.13
3,8,5,41,46,0.28,0.25,0.51,0.13
3,8,5,42,46,0.28,0.25,0.5,0.13
3,8,5,43,46,0.28,0.25,0.5,0.13
3,8,5,44,46,0.28,0.25,0.49,0.13
3,8,5,45,46,0.28,0.24,0.49,0.13
3,8,5,46,46,0.28,0.24,0.49,0.13
3,8,5,47,46,0.28,0.24,0.49,0.13
3,8,5,48,46,0.28,0.25,0.5,0.13
3,8,5,49,46,0.31,0.28,0.52,0.18
3,8,5,50,46,0.3,0.26,0.51,0.17
3,8,5,51,47,0.28,0.24,0.51,0.15
3,8,5,52,47,0.29,0.25,0.51,0.16
3,8,5,53,47,0.3,0.26,0.51,0.18
3,8,5,54,47,0.31,0.27,0.52,0.2
3,8,5,55,47,0.3,0.25,0.5,0.2
3,8,5,56,47,0.3,0.25,0.51,0.2
3,8,5,57,47,0.3,0.25,0.5,0.2
3,8,5,58,47,0.3,0.26,0.49,0.17
3,8,5,59,47,0.3,0.26,0.51,0.19
3,8,6,0,47,0.31,0.26,0.51,0.2
3,8,6,1,47,0.31,0.26,0.51,0.19
3,8,6,2,47,0.31,0.27,0.52,0.19
3,8,6,3,47,0.31,0.27,0.51,0.19
3,8,6,4,47,0.31,0.27,0.52,0.19
3,8,6,5,47,0.31,0.27,0.52,0.19
3,8,6,6,47,0.32,0.27,0.51,0.19
3,8,6,7,47,0.29,0.25,0.49,0.16
3,8,6,8,47,0.31,0.27,0.51,0.18
3,8,6,9,47,0.3,0.26,0.5,0.16
3,8,6,10,47,0.28,0.24,0.48,0.14
3,8,6,11,48,0.28,0.23,0.49,0.13
3,8,6,12,48,0.28,0.23,0.49,0.13
3,8,6,13,48,0.28,0.23,0.49,0.13
3,8,6,14,48,0.27,0.23,0.49,0.13
3,8,6,15,48,0.27,0.23,0.49,0.12
3,8,6,16,48,0.28,0.23,0.48,0.12
3,8,6,17,48,0.27,0.23,0.49,0.12
3,8,6,18,48,0.27,0.23,0.49,0.12
3,8,6,19,48,0.27,0.23,0.51,0.16
3,8,6,20,48,0.27,0.22,0.49,0.12
3,8,6,21,48,0.27,0.22,0.49,0.12
3,8,6,22,48,0.27,0.22,0.48,0.12
3,8,6,23,48,0.27,0.22,0.48,0.12
3,8,6,24,48,0.27,0.22,0.48,0.12
3,8,6,25,48,0.27,0.22,0.48,0.12
3,8,6,26,48,0.27,0.22,0.48,0.13
3,8,6,27,48,0.27,0.22,0.48,0.13
3,8,6,28,48,0.27,0.22,0.48,0.13
3,8,6,29,48,0.27,0.22,0.5,0.12
3,8,6,30,48,0.27,0.22,0.5,0.13
3,8,6,31,49,0.27,0.22,0.5,0.13
3,8,6,32,49,0.27,0.22,0.49,0.15
3,8,6,33,49,0.27,0.21,0.5,0.16
3,8,6,34,49,0.27,0.21,0.49,0.16
3,8,6,35,49,0.27,0.21,0.49,0.17
3,8,6,36,49,0.27,0.21,0.49,0.17
3,8,6,37,49,0.27,0.22,0.49,0.17
3,8,6,38,49,0.27,0.22,0.49,0.17
3,8,6,39,49,0.27,0.22,0.49,0.16
3,8,6,40,49,0.27,0.26,0.51,0.19
3,8,6,41,49,0.27,0.21,0.49,0.16
3,8,6,42,49,0.27,0.21,0.49,0.16
3,8,6,43,49,0.27,0.21,0.49,0.16
3,8,6,44,49,0.27,0.21,0.49,0.16
3,8,6,45,49,0.27,0.21,0.49,0.16
3,8,6,46,49,0.27,0.21,0.5,0.16
3,8,6,47,49,0.27,0.21,0.49,0.16
3,8,6,48,49,0.27,0.21,0.49,0.16
3,8,6,49,49,0.27,0.21,0.49,0.16
3,8,6,50,49,0.25,0.19,0.48,0.13
3,8,6,51,50,0.25,0.19,0.48,0.13
3,8,6,52,50,0.25,0.19,0.48,0.14
3,8,6,53,50,0.25,0.19,0.48,0.13
3,8,6,54,50,0.25,0.19,0.48,0.13
3,8,6,55,50,0.25,0.19,0.48,0.13
3,8,6,56,50,0.25,0.19,0.48,0.13
3,8,6,57,50,0.25,0.19,0.48,0.12
3,8,6,58,50,0.25,0.19,0.48,0.12
3,8,6,59,50,0.25,0.19,0.48,0.12
3,8,7,0,50,0.25,0.19,0.49,0.11
3,8,7,1,50,0.3,0.22,0.5,0.13
3,8,7,2,50,0.25,0.19,0.5,0.11
3,8,7,3,50,0.25,0.19,0.5,0.11
3,8,7,4,50,0.25,0.19,0.5,0.11
3,8,7,5,50,0.25,0.19,0.5,0.11
3,8,7,6,50,0.25,0.18,0.51,0.11
3,8,7,7,50,0.25,0.18,0.5,0.1
3,8,7,8,50,0.25,0.18,0.5,0.11
3,8,7,9,50,0.25,0.18,0.5,0.12
3,8,7,10,50,0.25,0.18,0.5,0.13
3,8,7,11,51,0.25,0.18,0.5,0.14
3,8,7,12,51,0.25,0.18,0.5,0.14
3,8,7,13,51,0.25,0.18,0.5,0.15
3,8,7,14,51,0.25,0.18,0.5,0.14
3,8,7,15,51,0.25,0.18,0.5,0.14
3,8,7,16,51,0.25,0.18,0.5,0.14
3,8,7,17,51,0.25,0.18,0.5,0.13
3,8,7,18,51,0.25,0.18,0.5,0.13
3,8,7,19,51,0.25,0.18,0.5,0.13
3,8,7,20,51,0.25,0.18,0.5,0.13
3,8,7,21,51,0.25,0.18,0.5,0.13
3,8,7,22,51,0.25,0.23,0.5,0.15
3,8,7,23,51,0.25,0.18,0.5,0.13
3,8,7,24,51,0.25,0.18,0.5,0.12
3,8,7,25,51,0.25,0.18,0.49,0.12
3,8,7,26,51,0.25,0.18,0.49,0.12
3,8,7,27,51,0.25,0.18,0.5,0.11
3,8,7,28,51,0.25,0.18,0.49,0.11
3,8,7,29,51,0.25,0.18,0.49,0.11
3,8,7,30,51,0.25,0.19,0.5,0.11
3,8,7,31,52,0.25,0.19,0.5,0.1
3,8,7,32,52,0.25,0.2,0.5,0.1
3,8,7,33,52,0.25,0.19,0.5,0.1
3,8,7,34,52,0.25,0.19,0.5,0.1
3,8,7,35,52,0.25,0.18,0.5,0.11
3,8,7,36,52,0.25,0.18,0.5,0.11
3,8,7,37,52,0.25,0.18,0.5,0.12
3,8,7,38,52,0.25,0.18,0.5,0.13
3,8,7,39,52,0.25,0.18,0.5,0.14
3,8,7,40,52,0.25,0.18,0.5,0.13
3,8,7,41,52,0.25,0.18,0.5,0.14
3,8,7,42,52,0.25,0.18,0.5,0.13
3,8,7,43,52,0.29,0.22,0.5,0.15
3,8,7,44,52,0.25,0.18,0.5,0.13
3,8,7,45,52,0.25,0.19,0.5,0.14
3,8,7,46,52,0.25,0.19,0.5,0.14
3,8,7,47,52,0.25,0.18,0.5,0.13
3,8,7,48,52,0.25,0.18,0.5,0.13
3,8,7,49,52,0.25,0.18,0.5,0.13
3,8,7,50,52,0.25,0.18,0.5,0.13
3,8,7,51,53,0.25,0.19,0.5,0.13
3,8,7,52,53,0.25,0.19,0.5,0.12
3,8,7,53,53,0.25,0.18,0.5,0.13
3,8,7,54,53,0.25,0.18,0.5,0.12
3,8,7,55,53,0.25,0.18,0.5,0.12
3,8,7,56,53,0.25,0.18,0.5,0.12
3,8,7,57,53,0.25,0.19,0.5,0.12
3,8,7,58,53,0.25,0.19,0.5,0.12
3,8,7,59,53,0.25,0.19,0.5,0.12
3,8,8,0,53,0.25,0.19,0.5,0.11
3,8,8,1,53,0.25,0.19,0.5,0.11
3,8,8,2,53,0.25,0.19,0.5,0.11
3,8,8,3,53,0.25,0.19,0.5,0.11
3,8,8,4,53,0.29,0.23,0.5,0.12
3,8,8,5,53,0.25,0.2,0.5,0.11
3,8,8,6,53,0.25,0.2,0.5,0.11
3,8,8,7,53,0.25,0.2,0.5,0.11
3,8,8,8,53,0.25,0.2,0.5,0.11
3,8,8,9,53,0.25,0.2,0.5,0.11
3,8,8,10,53,0.25,0.2,0.5,0.12
3,8,8,11,54,0.25,0.2,0.5,0.13
3,8,8,12,54,0.25,0.2,0.5,0.13
3,8,8,13,54,0.25,0.2,0.5,0.13
3,8,8,14,54,0.25,0.2,0.5,0.13
3,8,8,15,54,0.25,0.2,0.5,0.13
3,8,8,16,54,0.25,0.19,0.49,0.13
3,8,8,17,54,0.25,0.19,0.5,0.13
3,8,8,18,54,0.25,0.19,0.5,0.13
3,8,8,19,54,0.25,0.19,0.5,0.12
3,8,8,20,54,0.25,0.19,0.5,0.12
3,8,8,21,54,0.25,0.19,0.5,0.12
3,8,8,22,54,0.25,0.19,0.5,0.12
3,8,8,23,54,0.25,0.19,0.5,0.12
3,8,8,24,54,0.25,0.19,0.5,0.11
3,8,8,25,54,0.29,0.22,0.5,0.13
3,8,8,26,54,0.25,0.19,0.5,0.11
3,8,8,27,54,0.25,0.19,0.49,0.11
3,8,8,28,54,0.25,0.19,0.49,0.11
3,8,8,29,54,0.25,0.19,0.49,0.11
3,8,8,30,54,0.25,0.19,0.5,0.11
3,8,8,31,55,0.25,0.19,0.49,0.11
3,8,8,32,55,0.25,0.19,0.5,0.11
3,8,8,33,55,0.25,0.19,0.5,0.11
3,8,8,34,55,0.25,0.18,0.5,0.11
3,8,8,35,55,0.25,0.18,0.5,0.12
3,8,8,36,55,0.25,0.18,0.5,0.12
3,8,8,37,55,0.25,0.18,0.49,0.12
3,8,8,38,55,0.25,0.18,0.49,0.12
3,8,8,39,55,0.25,0.18,0.49,0.13
3,8,8,40,55,0.25,0.18,0.49,0.13
3,8,8,41,55,0.25,0.18,0.5,0.13
3,8,8,42,55,0.25,0.18,0.5,0.13
3,8,8,43,55,0.25,0.18,0.49,0.13
3,8,8,44,55,0.25,0.18,0.49,0.13
3,8,8,45,55,0.25,0.18,0.49,0.13
3,8,8,46,55,0.28,0.2,0.49,0.14
3,8,8,47,55,0.25,0.18,0.49,0.12
3,8,8,48,55,0.25,0.18,0.49,0.12
3,8,8,49,55,0.25,0.18,0.49,0.12
3,8,8,50,55,0.25,0.18,0.49,0.12
3,8,8,51,56,0.25,0.18,0.49,0.12
3,8,8,52,56,0.25,0.18,0.49,0.12
3,8,8,53,56,0.25,0.18,0.5,0.12
3,8,8,54,56,0.25,0.18,0.5,0.12
3,8,8,55,56,0.25,0.18,0.5,0.11
3,8,8,56,56,0.25,0.18,0.5,0.15
3,8,8,57,56,0.25,0.18,0.5,0.1
3,8,8,58,56,0.25,0.18,0.5,0.1
3,8,8,59,56,0.25,0.18,0.5,0.11
3,8,9,0,56,0.25,0.18,0.5,0.11
3,8,9,1,56,0.25,0.18,0.5,0.11
3,8,9,2,56,0.25,0.18,0.5,0.11
3,8,9,3,56,0.25,0.18,0.5,0.11
3,8,9,4,56,0.25,0.18,0.5,0.11
3,8,9,5,56,0.25,0.18,0.5,0.11
3,8,9,6,56,0.25,0.18,0.5,0.11
3,8,9,7,56,0.28,0.21,0.5,0.12
3,8,9,8,56,0.25,0.18,0.52,0.1
3,8,9,9,56,0.25,0.18,0.53,0.12
3,8,9,10,56,0.25,0.18,0.52,0.13
3,8,9,11,57,0.25,0.18,0.52,0.13
3,8,9,12,57,0.25,0.18,0.52,0.14
3,8,9,13,57,0.25,0.17,0.52,0.14
3,8,9,14,57,0.25,0.17,0.52,0.14
3,8,9,15,57,0.25,0.17,0.52,0.13
3,8,9,16,57,0.25,0.17,0.52,0.13
3,8,9,17,57,0.25,0.17,0.52,0.13
3,8,9,18,57,0.25,0.17,0.51,0.13
3,8,9,19,57,0.25,0.17,0.52,0.13
3,8,9,20,57,0.25,0.17,0.52,0.13
3,8,9,21,57,0.25,0.17,0.52,0.13
3,8,9,22,57,0.25,0.17,0.52,0.13
3,8,9,23,57,0.25,0.17,0.52,0.12
3,8,9,24,57,0.25,0.17,0.51,0.13
3,8,9,25,57,0.25,0.17,0.51,0.13
3,8,9,26,57,0.25,0.17,0.51,0.13
3,8,9,27,57,0.25,0.17,0.51,0.12
3,8,9,28,57,0.27,0.2,0.51,0.13
3,8,9,29,57,0.25,0.17,0.51,0.12
3,8,9,30,57,0.25,0.17,0.51,0.12
3,8,9,31,58,0.25,0.17,0.51,0.12
3,8,9,32,58,0.25,0.17,0.51,0.11
3,8,9,33,58,0.25,0.17,0.5,0.11
3,8,9,34,58,0.25,0.17,0.5,0.11
3,8,9,35,58,0.25,0.17,0.5,0.11
3,8,9,36,58,0.25,0.18,0.5,0.11
3,8,9,37,58,0.25,0.17,0.5,0.11
3,8,9,38,58,0.25,0.18,0.5,0.16
3,8,9,39,58,0.25,0.17,0.5,0.11
3,8,9,40,58,0.25,0.18,0.5,0.11
3,8,9,41,58,0.25,0.18,0.5,0.11
3,8,9,42,58,0.25,0.18,0.5,0.12
3,8,9,43,58,0.25,0.18,0.5,0.12
3,8,9,44,58,0.25,0.18,0.5,0.12
3,8,9,45,58,0.25,0.19,0.5,0.12
3,8,9,46,58,0.25,0.2,0.5,0.12
3,8,9,47,58,0.25,0.21,0.5,0.12
3,8,9,48,58,0.25,0.22,0.5,0.13
3,8,9,49,58,0.27,0.22,0.5,0.14
3,8,9,50,58,0.25,0.2,0.5,0.13
3,8,9,51,59,0.25,0.22,0.5,0.13
3,8,9,52,59,0.25,0.24,0.5,0.12
3,8,9,53,59,0.25,0.23,0.5,0.12
3,8,9,54,59,0.25,0.19,0.5,0.12
3,8,9,55,59,0.25,0.18,0.5,0.13
3,8,9,56,59,0.25,0.18,0.5,0.13
3,8,9,57,59,0.25,0.18,0.5,0.13
3,8,9,58,59,0.25,0.18,0.5,0.13
3,8,9,59,59,0.25,0.18,0.52,0.16
3,8,10,0,59,0.25,0.18,0.5,0.13
3,8,10,1,59,0.25,0.18,0.51,0.13
3,8,10,2,59,0.25,0.18,0.51,0.13
3,8,10,3,59,0.25,0.18,0.5,0.13
3,8,10,4,59,0.25,0.18,0.5,0.14
3,8,10,5,59,0.25,0.18,0.51,0.16
3,8,10,6,59,0.25,0.19,0.51,0.15
3,8,10,7,59,0.25,0.19,0.5,0.15
3,8,10,8,59,0.25,0.19,0.5,0.14
3,8,10,9,59,0.25,0.19,0.5,0.14
3,8,10,10,59,0.25,0.19,0.5,0.13
3,8,10,12,0,0.25,0.18,0.5,0.13
3,8,10,13,0,0.25,0.18,0.5,0.13
3,8,10,14,0,0.25,0.18,0.5,0.13
3,8,10,15,0,0.25,0.18,0.5,0.12
3,8,10,16,0,0.25,0.18,0.5,0.12
3,8,10,17,0,0.25,0.18,0.5,0.12
3,8,10,18,0,0.25,0.19,0.5,0.12
3,8,10,19,0,0.25,0.18,0.5,0.12
3,8,10,20,0,0.25,0.19,0.51,0.12
3,8,10,21,0,0.25,0.24,0.51,0.15
3,8,10,22,0,0.25,0.19,0.51,0.12
3,8,10,23,0,0.25,0.18,0.5,0.12
3,8,10,24,0,0.25,0.18,0.5,0.12
3,8,10,25,0,0.25,0.18,0.5,0.12
3,8,10,26,0,0.25,0.18,0.5,0.12
3,8,10,27,0,0.25,0.18,0.5,0.12
3,8,10,28,0,0.25,0.18,0.5,0.13
3,8,10,29,0,0.25,0.18,0.5,0.13
3,8,10,30,0,0.25,0.19,0.5,0.13
3,8,10,31,0,0.25,0.19,0.5,0.13
3,8,10,32,1,0.24,0.19,0.5,0.13
3,8,10,33,1,0.25,0.19,0.5,0.13
3,8,10,34,1,0.25,0.19,0.51,0.13
3,8,10,35,1,0.25,0.19,0.51,0.13
3,8,10,36,1,0.25,0.19,0.5,0.12
3,8,10,37,1,0.24,0.19,0.51,0.12
3,8,10,38,1,0.25,0.19,0.51,0.12
3,8,10,39,1,0.25,0.19,0.5,0.12
3,8,10,40,1,0.25,0.18,0.5,0.12
3,8,10,41,1,0.25,0.19,0.5,0.12
3,8,10,42,1,0.29,0.22,0.5,0.14
3,8,10,43,1,0.25,0.19,0.5,0.12
3,8,10,44,1,0.25,0.18,0.5,0.12
3,8,10,45,1,0.25,0.19,0.5,0.12
3,8,10,46,1,0.25,0.19,0.5,0.12
3,8,10,47,1,0.25,0.19,0.5,0.12
3,8,10,48,1,0.25,0.19,0.5,0.12
3,8,10,49,1,0.25,0.19,0.5,0.11
3,8,10,50,1,0.25,0.19,0.5,0.11
3,8,10,51,1,0.25,0.19,0.5,0.11
3,8,10,52,2,0.25,0.19,0.5,0.11
3,8,10,53,2,0.25,0.19,0.5,0.11
3,8,10,54,2,0.25,0.19,0.5,0.11
3,8,10,55,2,0.25,0.19,0.5,0.11
3,8,10,56,2,0.25,0.19,0.49,0.12
3,8,10,57,2,0.25,0.19,0.49,0.12
3,8,10,58,2,0.25,0.19,0.49,0.13
3,8,10,59,2,0.25,0.29,0.49,0.13
3,8,11,0,2,0.24,0.3,0.49,0.13
3,8,11,1,2,0.25,0.31,0.49,0.14
