month,day,hour,minute,second,moisture0,moisture1,moisture2,moisture3
3,7,1,45,22,0.2,0.38,0.31,0.11
3,7,1,46,22,0.21,0.38,0.31,0.11
3,7,1,47,22,0.21,0.39,0.31,0.11
3,7,1,48,22,0.21,0.39,0.32,0.11
3,7,1,49,22,0.21,0.4,0.32,0.11
3,7,1,50,22,0.21,0.39,0.31,0.11
3,7,1,51,22,0.21,0.38,0.31,0.11
3,7,1,52,22,0.21,0.39,0.31,0.11
3,7,1,53,22,0.21,0.39,0.31,0.11
3,7,1,54,22,0.21,0.39,0.32,0.11
3,7,1,55,22,0.21,0.34,0.32,0.11
3,7,1,56,22,0.21,0.34,0.32,0.11
3,7,1,57,22,0.21,0.34,0.32,0.11
3,7,1,58,22,0.21,0.35,0.31,0.11
3,7,1,59,22,0.21,0.37,0.31,0.11
3,7,2,0,23,0.21,0.39,0.31,0.11
3,7,2,1,23,0.2,0.4,0.31,0.11
3,7,2,2,23,0.21,0.38,0.34,0.13
3,7,2,3,23,0.2,0.4,0.32,0.11
3,7,2,4,23,0.21,0.39,0.31,0.11
3,7,2,5,23,0.21,0.36,0.31,0.11
3,7,2,6,23,0.2,0.39,0.31,0.11
3,7,2,7,23,0.2,0.36,0.32,0.11
3,7,2,8,23,0.2,0.39,0.31,0.11
3,7,2,9,23,0.2,0.39,0.32,0.11
3,7,2,10,23,0.2,0.39,0.32,0.12
3,7,2,11,23,0.2,0.36,0.32,0.13
3,7,2,12,23,0.2,0.38,0.32,0.12
3,7,2,13,23,0.22,0.37,0.33,0.13
3,7,2,14,23,0.2,0.4,0.32,0.11
3,7,2,15,23,0.2,0.36,0.32,0.11
3,7,2,16,23,0.2,0.4,0.32,0.11
3,7,2,17,23,0.2,0.39,0.32,0.11
3,7,2,18,23,0.2,0.39,0.32,0.11
3,7,2,19,23,0.2,0.39,0.32,0.11
3,7,2,20,24,0.2,0.39,0.32,0.11
3,7,2,21,24,0.2,0.39,0.32,0.11
3,7,2,22,24,0.2,0.39,0.32,0.11
3,7,2,23,24,0.2,0.39,0.35,0.14
3,7,2,24,24,0.2,0.41,0.32,0.11
3,7,2,25,24,0.2,0.4,0.32,0.11
3,7,2,26,24,0.2,0.4,0.32,0.11
3,7,2,27,24,0.2,0.38,0.32,0.11
3,7,2,28,24,0.2,0.37,0.32,0.11
3,7,2,29,24,0.2,0.39,0.32,0.11
3,7,2,30,24,0.2,0.39,0.32,0.11
3,7,2,31,24,0.2,0.37,0.32,0.11
3,7,2,32,24,0.2,0.38,0.32,0.11
3,7,2,33,24,0.2,0.37,0.32,0.11
3,7,2,34,25,0.2,0.37,0.32,0.11
3,7,2,35,25,0.2,0.4,0.32,0.11
3,7,2,36,25,0.2,0.4,0.32,0.11
3,7,2,37,25,0.2,0.39,0.32,0.11
3,7,2,38,25,0.2,0.41,0.32,0.11
3,7,2,39,25,0.2,0.38,0.32,0.11
3,7,2,40,25,0.2,0.38,0.32,0.11
3,7,2,41,25,0.2,0.38,0.32,0.11
3,7,2,42,25,0.2,0.39,0.32,0.11
3,7,2,43,25,0.2,0.37,0.32,0.11
3,7,2,44,25,0.2,0.44,0.34,0.14
3,7,2,45,25,0.2,0.39,0.32,0.12
3,7,2,46,25,0.2,0.39,0.32,0.12
3,7,2,47,25,0.2,0.39,0.32,0.12
3,7,2,48,25,0.2,0.39,0.32,0.11
3,7,2,49,25,0.2,0.37,0.33,0.11
3,7,2,50,25,0.2,0.39,0.32,0.11
3,7,2,51,25,0.21,0.38,0.32,0.12
3,7,2,52,25,0.21,0.37,0.32,0.12
3,7,2,53,25,0.21,0.38,0.32,0.12
3,7,2,54,26,0.21,0.39,0.32,0.12
3,7,2,55,26,0.21,0.38,0.32,0.12
3,7,2,56,26,0.21,0.37,0.32,0.12
3,7,2,57,26,0.21,0.37,0.32,0.12
3,7,2,58,26,0.21,0.38,0.32,0.11
3,7,2,59,26,0.21,0.39,0.32,0.11
3,7,3,0,26,0.21,0.36,0.32,0.11
3,7,3,1,26,0.21,0.39,0.32,0.12
3,7,3,2,26,0.21,0.39,0.32,0.12
3,7,3,3,26,0.21,0.38,0.32,0.12
3,7,3,4,26,0.21,0.37,0.32,0.12
3,7,3,5,26,0.21,0.39,0.35,0.15
3,7,3,6,26,0.21,0.39,0.32,0.13
3,7,3,7,26,0.21,0.39,0.32,0.13
3,7,3,8,26,0.21,0.38,0.32,0.12
3,7,3,9,26,0.21,0.37,0.32,0.12
3,7,3,10,26,0.21,0.38,0.32,0.12
3,7,3,11,26,0.21,0.38,0.32,0.12
3,7,3,12,26,0.21,0.39,0.32,0.12
3,7,3,13,26,0.21,0.38,0.32,0.13
3,7,3,14,27,0.21,0.39,0.32,0.13
3,7,3,15,27,0.21,0.39,0.32,0.13
3,7,3,16,27,0.21,0.4,0.32,0.13
3,7,3,17,27,0.21,0.38,0.32,0.13
3,7,3,18,27,0.21,0.39,0.32,0.12
3,7,3,19,27,0.2,0.38,0.32,0.13
3,7,3,20,27,0.21,0.35,0.32,0.12
3,7,3,21,27,0.21,0.35,0.32,0.13
3,7,3,22,27,0.21,0.36,0.32,0.12
3,7,3,23,27,0.2,0.38,0.32,0.13
3,7,3,24,27,0.2,0.4,0.32,0.13
3,7,3,25,27,0.2,0.38,0.32,0.13
3,7,3,26,27,0.2,0.41,0.34,0.15
3,7,3,27,27,0.21,0.4,0.32,0.12
3,7,3,28,27,0.2,0.39,0.32,0.12
3,7,3,29,27,0.21,0.38,0.32,0.13
3,7,3,30,27,0.2,0.39,0.32,0.12
3,7,3,31,27,0.2,0.38,0.32,0.12
3,7,3,32,27,0.2,0.38,0.32,0.12
3,7,3,33,27,0.21,0.38,0.32,0.12
3,7,3,34,28,0.2,0.38,0.32,0.12
3,7,3,35,28,0.2,0.39,0.32,0.12
3,7,3,36,28,0.2,0.4,0.32,0.12
3,7,3,37,28,0.21,0.39,0.32,0.12
3,7,3,38,28,0.21,0.38,0.32,0.12
3,7,3,39,28,0.21,0.39,0.32,0.13
3,7,3,40,28,0.21,0.39,0.32,0.13
3,7,3,41,28,0.21,0.38,0.33,0.13
3,7,3,42,28,0.21,0.38,0.33,0.13
3,7,3,43,28,0.21,0.37,0.33,0.13
3,7,3,44,28,0.21,0.38,0.33,0.13
3,7,3,45,28,0.21,0.36,0.33,0.13
3,7,3,46,28,0.21,0.36,0.33,0.13
3,7,3,47,28,0.27,0.39,0.35,0.15
3,7,3,48,28,0.21,0.37,0.33,0.12
3,7,3,49,28,0.21,0.39,0.33,0.13
3,7,3,50,28,0.21,0.39,0.33,0.13
3,7,3,51,28,0.21,0.4,0.32,0.13
3,7,3,52,28,0.21,0.36,0.33,0.13
3,7,3,53,28,0.21,0.36,0.32,0.13
3,7,3,54,29,0.21,0.37,0.32,0.13
3,7,3,55,29,0.21,0.4,0.32,0.13
3,7,3,56,29,0.21,0.4,0.32,0.13
3,7,3,57,29,0.21,0.37,0.32,0.13
3,7,3,58,29,0.21,0.37,0.32,0.13
3,7,3,59,29,0.21,0.39,0.32,0.13
3,7,4,0,29,0.21,0.36,0.33,0.14
3,7,4,1,29,0.21,0.37,0.32,0.13
3,7,4,2,29,0.21,0.37,0.32,0.13
3,7,4,3,29,0.21,0.38,0.32,0.13
3,7,4,4,29,0.21,0.38,0.32,0.13
3,7,4,5,29,0.21,0.37,0.32,0.13
3,7,4,6,29,0.21,0.38,0.32,0.13
3,7,4,7,29,0.21,0.38,0.32,0.13
3,7,4,8,29,0.21,0.4,0.35,0.16
3,7,4,9,29,0.21,0.4,0.32,0.13
3,7,4,10,29,0.21,0.38,0.32,0.13
3,7,4,11,29,0.21,0.37,0.32,0.13
3,7,4,12,29,0.21,0.37,0.33,0.13
3,7,4,13,29,0.22,0.65,0.33,0.13
3,7,4,14,30,0.22,0.82,0.33,0.13
3,7,4,15,30,0.22,0.85,0.33,0.13
3,7,4,16,30,0.22,0.86,0.33,0.13
3,7,4,17,30,0.22,0.88,0.33,0.13
3,7,4,18,30,0.22,0.87,0.33,0.13
3,7,4,19,30,0.22,0.87,0.33,0.13
3,7,4,20,30,0.22,0.88,0.33,0.13
3,7,4,21,30,0.22,0.89,0.34,0.13
3,7,4,22,30,0.22,0.91,0.34,0.13
3,7,4,23,30,0.22,0.9,0.34,0.13
3,7,4,24,30,0.22,0.91,0.34,0.13
3,7,4,25,30,0.22,0.93,0.34,0.13
3,7,4,26,30,0.22,0.92,0.34,0.13
3,7,4,27,30,0.22,0.93,0.34,0.13
3,7,4,28,30,0.22,0.92,0.33,0.13
3,7,4,29,30,0.27,0.92,0.35,0.15
3,7,4,30,30,0.21,0.92,0.34,0.13
3,7,4,31,30,0.21,0.93,0.34,0.13
3,7,4,32,30,0.21,0.93,0.34,0.13
3,7,4,33,30,0.21,0.93,0.34,0.13
3,7,4,34,31,0.21,0.95,0.33,0.13
3,7,4,35,31,0.21,0.95,0.33,0.13
3,7,4,36,31,0.21,0.95,0.33,0.13
3,7,4,37,31,0.21,0.94,0.33,0.13
3,7,4,38,31,0.21,0.94,0.33,0.13
3,7,4,39,31,0.21,0.94,0.33,0.13
3,7,4,40,31,0.21,0.94,0.33,0.13
3,7,4,41,31,0.21,0.95,0.33,0.13
3,7,4,42,31,0.21,0.95,0.33,0.13
3,7,4,43,31,0.21,0.95,0.33,0.13
3,7,4,44,31,0.21,0.95,0.33,0.13
3,7,4,45,31,0.21,0.95,0.33,0.13
3,7,4,46,31,0.21,0.95,0.33,0.13
3,7,4,47,31,0.21,0.95,0.34,0.13
3,7,4,48,31,0.21,0.95,0.34,0.12
3,7,4,49,31,0.21,0.95,0.34,0.12
3,7,4,50,31,0.25,0.95,0.35,0.14
3,7,4,51,31,0.21,0.95,0.34,0.13
3,7,4,52,31,0.21,0.95,0.34,0.13
3,7,4,53,32,0.21,0.95,0.34,0.13
3,7,4,54,32,0.21,0.95,0.35,0.13
3,7,4,55,32,0.21,0.95,0.35,0.13
3,7,4,56,32,0.21,0.95,0.35,0.13
3,7,4,57,32,0.21,0.95,0.35,0.13
3,7,4,58,32,0.21,0.95,0.35,0.13
3,7,4,59,32,0.21,0.95,0.35,0.13
3,7,5,0,32,0.21,0.95,0.35,0.13
3,7,5,1,32,0.21,0.95,0.35,0.13
3,7,5,2,32,0.21,0.95,0.35,0.13
3,7,5,3,32,0.21,0.95,0.35,0.13
3,7,5,4,32,0.21,0.95,0.35,0.13
3,7,5,5,32,0.21,0.95,0.35,0.13
3,7,5,6,32,0.21,0.95,0.35,0.13
3,7,5,7,32,0.21,0.95,0.34,0.13
3,7,5,8,32,0.21,0.95,0.34,0.13
3,7,5,9,32,0.21,0.95,0.34,0.13
3,7,5,10,32,0.21,0.95,0.34,0.13
3,7,5,11,32,0.27,0.94,0.36,0.16
3,7,5,12,32,0.21,0.95,0.34,0.13
3,7,5,13,33,0.22,0.95,0.34,0.13
3,7,5,14,33,0.21,0.94,0.34,0.13
3,7,5,15,33,0.21,0.94,0.34,0.13
3,7,5,16,33,0.22,0.94,0.34,0.13
3,7,5,17,33,0.21,0.94,0.34,0.13
3,7,5,18,33,0.21,0.94,0.34,0.14
3,7,5,19,33,0.21,0.95,0.34,0.14
3,7,5,20,33,0.21,0.94,0.35,0.13
3,7,5,21,33,0.21,0.94,0.35,0.13
3,7,5,22,33,0.21,0.94,0.35,0.13
3,7,5,23,33,0.21,0.94,0.35,0.13
3,7,5,24,33,0.21,0.94,0.35,0.13
3,7,5,25,33,0.21,0.94,0.35,0.13
3,7,5,26,33,0.21,0.94,0.35,0.13
3,7,5,27,33,0.21,0.94,0.35,0.13
3,7,5,28,33,0.21,0.94,0.34,0.13
3,7,5,29,33,0.21,0.94,0.35,0.14
3,7,5,30,33,0.21,0.95,0.34,0.14
3,7,5,31,33,0.21,0.95,0.34,0.14
3,7,5,32,33,0.26,0.93,0.36,0.16
3,7,5,33,34,0.21,0.95,0.34,0.14
3,7,5,34,34,0.22,0.95,0.34,0.13
3,7,5,35,34,0.21,0.95,0.34,0.13
